construction,p,q,condition_sa,condition_sb,truth_gc,truth_cs,status,error,gc,gaussian_te,gaussian_cmi,direct_cs,spectral_gc,spectral_cs,max_rho2,rank,abs_gc_spectral_error,abs_cs_spectral_error,abs_te_cmi_error,abs_gc_truth_error,abs_cs_truth_error,abs_spectral_gc_truth_error,abs_spectral_cs_truth_error
519,4,2,110.61126494599355,55240.63962683133,1.8112591975013925,0.6117655843411887,ok,,1.8112591975004015,0.9056295987502008,0.9056295987502008,0.6117655843417698,1.8112591975013959,0.6117655843411891,0.7599083266321099,2,9.943157408542902e-13,5.806466418789569e-13,0.0,9.909850717804147e-13,5.810907310888069e-13,3.3306690738754696e-15,4.440892098500626e-16
520,1,1,1.0,1.0,0.29357228328509594,0.08107235063559827,ok,,0.293572283285096,0.146786141642548,0.146786141642548,0.08107235063559881,0.2935722832850958,0.08107235063559824,0.2544046731633431,1,1.6653345369377348e-16,5.689893001203927e-16,0.0,5.551115123125783e-17,5.412337245047638e-16,1.1102230246251565e-16,2.7755575615628914e-17
521,1,5,1.0,5708.718439213724,1.3924674823673515,0.4881208714980574,ok,,1.3924674823672998,0.6962337411836499,0.6962337411836499,0.48812087149807315,1.3924674823673493,0.4881208714980565,0.7515385266702546,1,4.951594689828198e-14,1.6653345369377348e-14,0.0,5.1736392947532295e-14,1.5765166949677223e-14,2.220446049250313e-15,8.881784197001252e-16
522,4,2,158.17182605043976,8762673.833140656,1.096441239006572,0.3398948293182989,ok,,1.0964412385550553,0.5482206192775276,0.5482206192775276,0.33989482915605684,1.0964412389645841,0.33989482930242143,0.5839824552951562,2,4.095288552719012e-10,1.4636458711692057e-10,0.0,4.5151682392940984e-10,1.6224205312553863e-10,4.1987968657508645e-11,1.5877466008618057e-11
523,4,4,4.66087545658344,6.073488615128306,1.7298013465885669,0.5401357174440728,ok,,1.7298013465885649,0.8649006732942824,0.8649006732942824,0.5401357174440733,1.7298013465885635,0.5401357174440715,0.5877362940668127,4,1.3322676295501878e-15,1.7763568394002505e-15,0.0,1.9984014443252818e-15,4.440892098500626e-16,3.3306690738754696e-15,1.3322676295501878e-15
524,5,1,2468638.806835606,1.0,0.044930815644744874,0.011420543293802068,ok,,0.04493081564484136,0.02246540782242068,0.02246540782242068,0.01142054329383857,0.044930815644923655,0.011420543293848253,0.04393637580968308,1,8.229528170033973e-14,9.683226442902537e-15,0.0,9.648531973383001e-14,3.6502051381503975e-14,1.7878060143416974e-13,4.618527782440651e-14
525,4,1,657.6347044996584,1.0,4.495879780227065e-09,1.1239699469517288e-09,ok,,4.495879224464261e-09,2.2479396122321305e-09,2.2479396122321305e-09,1.123970694294485e-09,4.495879780227068e-09,1.1239699469517296e-09,4.495879770120601e-09,1,5.557628070299423e-16,7.473427553131458e-16,0.0,5.557628037212199e-16,7.473427561403264e-16,3.308722450212111e-24,8.271806125530277e-25
526,1,5,1.0,57.399025803616446,0.028761935054788763,0.007267665929700554,ok,,0.028761935054788745,0.014380967527394373,0.014380967527394373,0.00726766592969863,0.028761935054788763,0.007267665929700554,0.028352247796345764,1,1.734723475976807e-17,1.923808334858279e-15,0.0,1.734723475976807e-17,1.923808334858279e-15,0.0,0.0
527,4,3,397.9533093471738,94388185.21279489,0.03401686723359638,0.008565299546630567,ok,,0.03401686406471427,0.017008432032357135,0.017008432032357135,0.008565299446972041,0.034016867336668054,0.008565299572836575,0.023919225259240045,3,3.271953784300674e-09,1.2586453407292808e-10,0.0,3.1688821081066187e-09,9.965852622306759e-11,1.0307167619405533e-10,2.620600784986049e-11
528,5,2,75684.56235450812,649918.6801604744,20.777373078380823,10.079009675791788,ok,,20.800528558156696,10.400264279078348,10.400264279078348,10.078975895091215,20.779837680321574,10.08024197676092,0.9999999989649311,2,0.020690877835122023,0.0012660816697049881,0.0,0.02315547977587329,3.3780700572805245e-05,0.0024646019407512654,0.001232300969132183
529,1,3,1.0,457096.17649870046,0.2627525936106708,0.07187363773540772,ok,,0.2627525936117703,0.13137629680588514,0.13137629680588514,0.0718736377353908,0.26275259361065995,0.0718736377354045,0.23106788750243554,1,1.110334046927619e-12,1.3711254354120683e-14,0.0,1.0994538612862925e-12,1.6930901125533637e-14,1.0880185641326534e-14,3.219646771412954e-15
530,3,3,2688834.589650593,3.560254637247583,2.023989408880394,0.6483029284686926,ok,,2.023989408885834,1.011994704442917,1.011994704442917,0.648302928466781,2.0239894088721053,0.648302928465438,0.7024185418193177,3,1.3728573833304836e-11,1.3429257705865894e-12,0.0,5.440092820663267e-12,1.911693026102057e-12,8.288481012641569e-12,3.2546187966886464e-12
531,2,3,284490.2601195649,2657932.387884159,0.06434765110430443,0.016451442440220194,ok,,0.064347651017572,0.032173825508786,0.032173825508786,0.01645144247206831,0.06434765110442775,0.016451442440252255,0.06073995123830673,2,8.685574481859248e-11,3.1816056733635634e-11,0.0,8.673242679613224e-11,3.184811789291864e-11,1.2331802246023926e-13,3.206115928300335e-14
532,1,1,1.0,1.0,0.17645734318220974,0.04694681479060191,ok,,0.17645734318220985,0.08822867159110492,0.08822867159110492,0.046946814790602476,0.1764573431822098,0.04694681479060192,0.16176546518961543,1,5.551115123125783e-17,5.551115123125783e-16,0.0,1.1102230246251565e-16,5.689893001203927e-16,5.551115123125783e-17,1.3877787807814457e-17
533,5,2,539.4253328492094,484608.70328377304,0.08893108416142845,0.022648907721267514,ok,,0.088931084151195,0.0444655420755975,0.0444655420755975,0.02264890769467076,0.08893108416125799,0.02264890772122327,0.058871791630930086,2,1.006299210626338e-11,2.6552510190569478e-11,0.0,1.0233452973906765e-11,2.659675257810079e-11,1.7046086764338497e-13,4.424238753131249e-14
534,2,2,49.16496626712272,21628.714933757266,0.19934346564059557,0.05291093930987507,ok,,0.19934346564048866,0.09967173282024433,0.09967173282024433,0.052910939309712024,0.1993434656402956,0.052910939309790246,0.1674325534877452,2,1.9306778398231472e-13,7.822215097874619e-14,0.0,1.0691447727140257e-13,1.6304319006010815e-13,2.999822612537173e-13,8.482103908136196e-14
535,4,3,29.272906934804933,48.437664510933224,0.5957635670278739,0.17393851340252087,ok,,0.5957635670278741,0.29788178351393707,0.29788178351393707,0.17393851340252287,0.595763567027874,0.1739385134025209,0.41628720074978687,3,1.1102230246251565e-16,1.970645868709653e-15,0.0,2.220446049250313e-16,1.9984014443252818e-15,1.1102230246251565e-16,2.7755575615628914e-17
536,2,4,4953.8551631592445,29.91462695568309,0.11229304044469252,0.02898533980263432,ok,,0.11229304044469246,0.05614652022234623,0.05614652022234623,0.028985339802634513,0.1122930404446928,0.028985339802634392,0.0937875333054523,2,3.3306690738754696e-16,1.214306433183765e-16,0.0,5.551115123125783e-17,1.942890293094024e-16,2.7755575615628914e-16,7.28583859910259e-17
537,1,2,1.0,31618.052448303435,0.00011414289422853924,2.8536944965176755e-05,ok,,0.00011414289452105209,5.707144726052604e-05,5.707144726052604e-05,2.8536945603896413e-05,0.00011414289422853525,2.8536944965175756e-05,0.00011413638017623043,1,2.9251683811726964e-13,6.387206573105902e-13,0.0,2.925128401217586e-13,6.387196578117125e-13,3.9979955110402976e-18,9.994988777600744e-19
538,3,4,17.21172498611933,31792.65328703477,1.946506966026304,0.7143280164283071,ok,,1.9465069660289003,0.9732534830144501,0.9732534830144501,0.7143280164288468,1.9465069660267935,0.7143280164285244,0.8436543652890139,3,2.106759211528697e-12,3.2240876635114546e-13,0.0,2.596367565388391e-12,5.396794122702886e-13,4.89608353859694e-13,2.1727064591914313e-13
539,2,3,4947.742577771754,27562554.81556084,0.187564950392677,0.04915743755949954,ok,,0.1875649504815433,0.09378247524077166,0.09378247524077166,0.04915743754409663,0.18756495034708368,0.04915743754741228,0.14254153243140955,2,1.344596378682894e-10,3.3156533074674144e-12,0.0,8.886630320503741e-11,1.5402915054529842e-11,4.5593334663251994e-11,1.2087261747062428e-11
540,4,5,57115705.30690901,84237.78243913854,20.767453888663233,10.017180124683552,ok,,20.749767130493645,10.374883565246822,10.374883565246822,10.016018302141937,20.746602550528532,10.006754455646275,0.9999999986342754,4,0.003164579965112324,0.00926384649566181,0.0,0.017686758169588757,0.0011618225416150096,0.02085133813470108,0.010425669037276819
541,5,5,1394757.2737170365,4960.2070947786815,3.005405483152939,0.9888007191717978,ok,,3.0054054831405392,1.5027027415702696,1.5027027415702696,0.9888007191682702,3.005405483155826,0.988800719172915,0.7655534499978017,5,1.5286882870668705e-11,4.6448400681242674e-12,0.0,1.2399858917433448e-11,3.5276226384439724e-12,2.887023953235257e-12,1.117217429680295e-12
542,2,2,1617.2121636617987,80561218.0011424,0.43125753951025925,0.12001751062576971,ok,,0.4312575370513878,0.2156287685256939,0.2156287685256939,0.12001751084037782,0.4312575387681216,0.12001751039430819,0.306873966015998,2,1.7167338106638397e-09,4.4606962568138897e-10,0.0,2.4588714397921763e-09,2.1460810906148708e-10,7.421376291283366e-10,2.3146151661990189e-10
543,5,5,78667382.02230375,294006.1421353703,1.991995667884659,0.6103041135729981,ok,,1.991995667027254,0.995997833513627,0.995997833513627,0.610304113076567,1.991995666593162,0.6103041131119551,0.5531188224958512,5,4.3409209560252293e-10,3.538813686532194e-11,0.0,8.574050358589602e-10,4.964311184352255e-10,1.2914971314614831e-09,4.6104298156990353e-10
544,1,5,1.0,5234912.196558566,0.1509280439268907,0.03981341714151034,ok,,0.15092804386199976,0.07546402193099988,0.07546402193099988,0.0398134171497313,0.15092804396361476,0.039813417151691,0.1400904278824463,1,1.0161499419680808e-10,1.9596962941292873e-12,0.0,6.489092596595469e-11,8.220958636062647e-12,3.672406823085339e-11,1.0180654930191935e-11
545,5,5,5.102091852238321,89538134.06955731,3.311261998937118,1.35066013889327,ok,,3.3112619892286794,1.6556309946143397,1.6556309946143397,1.350660136347007,3.3112619954716753,1.3506601372132327,0.9584573084738941,5,6.242995898020354e-09,8.662257577896071e-10,0.0,9.70843849756875e-09,2.546262978242453e-09,3.465442599548396e-09,1.6800372204528458e-09
546,5,5,20160.151960503765,191.84688770481998,3.917926079029642,1.4567206727830793,ok,,3.917926079026227,1.9589630395131135,1.9589630395131135,1.456720672780727,3.9179260790264405,1.456720672781556,0.941124164552472,5,2.1360690993788012e-13,8.291145547900669e-13,0.0,3.4150460237469815e-12,2.3523405445757817e-12,3.2014391138091014e-12,1.5232259897857148e-12
547,5,4,16791.20620753814,4.1816417281183345,0.44727068676621473,0.12168022139788764,ok,,0.447270686766214,0.223635343383107,0.223635343383107,0.12168022139788803,0.44727068676621445,0.12168022139788755,0.2583135965542148,4,4.440892098500626e-16,4.85722573273506e-16,0.0,7.216449660063518e-16,3.885780586188048e-16,2.7755575615628914e-16,9.71445146547012e-17
548,1,1,1.0,1.0,0.007729368999897164,0.0019379359511094555,ok,,0.007729368999897623,0.0038646844999488117,0.0038646844999488117,0.0019379359511086935,0.007729368999897164,0.0019379359511094555,0.007699574241642337,1,4.597017211338539e-16,7.619772868228125e-16,0.0,4.597017211338539e-16,7.619772868228125e-16,0.0,0.0
549,5,3,2660058.1066207876,60936.0222347922,1.427704178670019,0.4974743466098669,ok,,1.427704178675342,0.713852089337671,0.713852089337671,0.49747434661549317,1.4277041786892444,0.49747434661801254,0.7521954982292267,3,1.3902434758961135e-11,2.5193735986306365e-12,0.0,5.3228532692628505e-12,5.626277221892906e-12,1.9225288028223986e-11,8.145650820523542e-12
550,1,3,1.0,3452.4805583040243,0.31983215361554707,0.0890296982655198,ok,,0.3198321536155908,0.1599160768077954,0.1599160768077954,0.08902969826551166,0.3198321536155465,0.08902969826551964,0.27372907120660583,1,4.4297898682543746e-14,7.979727989493313e-15,0.0,4.374278717023117e-14,8.146261443187086e-15,5.551115123125783e-16,1.6653345369377348e-16
551,2,3,7.519164574351546,2.076819121810298,0.9823900782449538,0.2917971762513695,ok,,0.9823900782449546,0.4911950391224773,0.4911950391224773,0.29179717625136936,0.982390078244954,0.2917971762513696,0.49054796650981236,2,6.661338147750939e-16,2.220446049250313e-16,0.0,7.771561172376096e-16,1.6653345369377348e-16,1.1102230246251565e-16,5.551115123125783e-17
552,2,3,77.4971133498562,54053.116067282564,13.52348547863749,6.45078569993524,ok,,13.523485486166717,6.761742743083358,6.761742743083358,6.450785703843893,13.523485486316071,6.450785703774435,0.9999985251365999,2,1.4935430669993366e-10,6.94582169558089e-11,0.0,7.529227019631435e-09,3.9086529568521655e-09,7.678581326331368e-09,3.839194739896357e-09
553,3,3,3576765.7671925672,1997708.600402288,0.7622787108459619,0.20820326959602425,ok,,0.7622787146187306,0.3811393573093653,0.3811393573093653,0.20820326956501134,0.7622787108387343,0.20820326959383645,0.25872985898629475,3,3.779996315955714e-09,2.8825108966401558e-11,0.0,3.772768764065404e-09,3.101291445872789e-11,7.227551890309769e-12,2.1878054923263335e-12
554,3,5,14.444508886301003,2.0640413231676806,0.43631726225448997,0.11865203161636753,ok,,0.43631726225449036,0.21815863112724518,0.21815863112724518,0.11865203161636817,0.4363172622544899,0.11865203161636752,0.2552591181205732,3,4.440892098500626e-16,6.522560269672795e-16,0.0,3.885780586188048e-16,6.38378239159465e-16,5.551115123125783e-17,1.3877787807814457e-17
555,3,5,5.538617592772663,71592070.55240144,1.9047460804146255,0.6833365320426302,ok,,1.9047460796764932,0.9523730398382466,0.9523730398382466,0.6833365322816292,1.9047460806933982,0.683336532161068,0.8254833809270313,3,1.0169050046471284e-09,1.2056111664549007e-10,0.0,7.381322220112452e-10,2.3899893175638454e-10,2.7877278263588323e-10,1.1843781511089446e-10
556,2,1,34841.809256397646,1.0,0.038035516995658956,0.009643645677991898,ok,,0.03803551699569674,0.01901775849784837,0.01901775849784837,0.009643645677999135,0.03803551699565618,0.009643645677991183,0.03732125117293696,1,4.055783486833775e-14,7.951972413877684e-15,0.0,3.778227730677486e-14,7.237266341775239e-15,2.7755575615628914e-15,7.147060721024445e-16
557,3,2,6459594.784094574,1.1881226755037004,0.16744462755690415,0.044034386817550106,ok,,0.1674446275554461,0.08372231377772305,0.08372231377772305,0.04403438681725813,0.16744462755601044,0.04403438681730449,0.1424036806955822,2,5.643541189925827e-13,4.635875017200419e-14,0.0,1.458055898240218e-12,2.9197477768860836e-13,8.937017792476354e-13,2.4561602751660416e-13
558,2,5,83.68100828400857,10531.813355258364,0.48561392777427886,0.141684083884344,ok,,0.4856139277742797,0.24280696388713985,0.24280696388713985,0.1416840838843214,0.48561392777427403,0.1416840838843424,0.3846135624648779,2,5.662137425588298e-15,2.098321516541546e-14,0.0,8.326672684688674e-16,2.2593038551121936e-14,4.829470157119431e-15,1.609823385706477e-15
559,5,3,7.555099670062681,37.92589994228888,0.10986969804401722,0.027855594200640908,ok,,0.10986969804401636,0.05493484902200818,0.05493484902200818,0.02785559420064221,0.10986969804401732,0.027855594200640932,0.04291307191735486,3,9.575673587391975e-16,1.27675647831893e-15,0.0,8.604228440844963e-16,1.3010426069826053e-15,9.71445146547012e-17,2.42861286636753e-17
560,5,2,40881013.89508037,131984.7902957365,1.1262814331510071,0.3714541992556205,ok,,1.1262814337934017,0.5631407168967009,0.5631407168967009,0.3714541992358269,1.1262814331277966,0.37145419924637496,0.660718147968964,2,6.656051265707674e-10,1.0548062423509919e-11,0.0,6.42394581973349e-10,1.9793611194529603e-11,2.3210544597418448e-11,9.245548771019685e-12
561,3,5,6.294129614386293,107.82640554141165,0.4057633479772549,0.10827634269095834,ok,,0.4057633479772551,0.20288167398862755,0.20288167398862755,0.10827634269096276,0.4057633479772551,0.1082763426909584,0.2038558911338008,3,0.0,4.3576253716537394e-15,0.0,2.220446049250313e-16,4.413136522884997e-15,2.220446049250313e-16,5.551115123125783e-17
562,5,1,18601388.094026938,1.0,0.05659096041723644,0.014445136685641213,ok,,0.05659096041644884,0.02829548020822442,0.02829548020822442,0.014445136685211857,0.05659096041665796,0.014445136685490542,0.055019475236526595,1,2.0911744558205214e-13,2.7868506113915004e-13,0.0,7.8759915256299e-13,4.293562033685916e-13,5.784817069809378e-13,1.5067114222944156e-13
563,2,3,131.7193607202867,274488.9420074253,0.03823218043844061,0.009657717833896252,ok,,0.038232180450018305,0.019116090225009152,0.019116090225009152,0.009657717838810864,0.03823218043865453,0.009657717833950813,0.03160388561810468,2,1.136377797417154e-11,4.860051597277426e-12,0.0,1.1577697134335097e-11,4.914612120043849e-12,2.1391916016355594e-13,5.4560522766422537e-14
564,3,1,60075.25604896721,1.0,13.965498197724497,6.695067313316631,ok,,13.965497747371677,6.982748873685838,6.982748873685838,6.695067135925816,13.965497483647635,6.6950669562784055,0.9999991392807703,1,2.637240417158182e-07,1.796474107251811e-07,0.0,4.50352819925115e-07,1.7739081492607056e-07,7.140768616409332e-07,3.5703822565125165e-07
565,2,3,3172958.7117343405,54470774.292264,0.3059294613405801,0.08238484874653591,ok,,0.3059294613386756,0.1529647306693378,0.1529647306693378,0.08238484855402595,0.30592946130979304,0.08238484873770134,0.22119042779119966,2,2.888256300792591e-11,1.8367539433850055e-10,0.0,1.9044765764419935e-12,1.9250996630137962e-10,3.0787039584367903e-11,8.834571962879068e-12
566,5,3,336.06594954617685,3806535.1492179707,0.3343015334083732,0.08839690793927703,ok,,0.3343015334095112,0.1671507667047556,0.1671507667047556,0.0883969079172946,0.33430153341249497,0.08839690794044304,0.19109663354139791,3,2.9837798898313395e-12,2.3148441496978478e-11,0.0,1.1379786002407855e-12,2.1982429765365907e-11,4.121758490072125e-12,1.1660117316125707e-12
567,5,5,459823.5975125023,8776.704886111538,1.0082650486264144,0.29548372514252896,ok,,1.008265048626208,0.504132524313104,0.504132524313104,0.2954837251421605,1.0082650486265563,0.2954837251425737,0.4477990101756483,5,3.483879851273741e-13,4.1322500976548326e-13,0.0,2.0650148258027912e-13,3.6848302187308946e-13,1.41886502547095e-13,4.474198789239381e-14
568,5,5,5.054281164732101,26.2829127387714,0.7348337250978857,0.20896897089951877,ok,,0.7348337250978862,0.3674168625489431,0.3674168625489431,0.2089689708995186,0.7348337250978862,0.20896897089951896,0.3793005257611774,5,0.0,3.608224830031759e-16,0.0,5.551115123125783e-16,1.6653345369377348e-16,5.551115123125783e-16,1.942890293094024e-16
569,3,2,10426.00166299038,23.430934979058268,0.03276744618647401,0.008291403443084756,ok,,0.03276744618647376,0.01638372309323688,0.01638372309323688,0.008291403443084988,0.03276744618647383,0.008291403443084709,0.03214606798183945,2,6.938893903907228e-17,2.7929047963226594e-16,0.0,2.498001805406602e-16,2.3245294578089215e-16,1.8041124150158794e-16,4.683753385137379e-17
570,4,3,5055700.325830555,703.0120600161017,3.3326569932593073,1.1598044747311518,ok,,3.332656993255201,1.6663284966276004,1.6663284966276004,1.159804474730561,3.332656993255961,1.1598044747301373,0.8288781851380936,3,7.602807272633072e-13,4.2366110619695974e-13,0.0,4.106492923483529e-12,5.908606937055083e-13,3.346212196220222e-12,1.014521799902468e-12
571,5,1,2149.8336748520633,1.0,0.31310689636672007,0.08698141315318,ok,,0.31310689636672073,0.15655344818336037,0.15655344818336037,0.08698141315318075,0.31310689636672123,0.08698141315318035,0.2688282512121503,1,4.996003610813204e-16,4.0245584642661925e-16,0.0,6.661338147750939e-16,7.494005416219807e-16,1.1657341758564144e-15,3.469446951953614e-16
572,4,1,367355.35904186784,1.0,0.0591660046952476,0.015116436460109762,ok,,0.0591660046953173,0.02958300234765865,0.02958300234765865,0.015116436460127947,0.05916600469529023,0.015116436460120885,0.057449711604232304,1,2.7068625119142098e-14,7.062059270701582e-15,0.0,6.970118926474811e-14,1.818510619866487e-14,4.263256414560601e-14,1.1123046927963287e-14
573,4,3,1.7053139290851134,8.961532712245365,0.08594911056866214,0.02191454545650406,ok,,0.08594911056866242,0.04297455528433121,0.04297455528433121,0.02191454545650462,0.08594911056866215,0.021914545456504068,0.06375435053332322,3,2.636779683484747e-16,5.516420653606247e-16,0.0,2.7755575615628914e-16,5.585809592645319e-16,1.3877787807814457e-17,6.938893903907228e-18
574,3,5,427.3317850457728,15552.778960036867,0.026674666068758266,0.006734142972720256,ok,,0.02667466606867741,0.013337333034338705,0.013337333034338705,0.006734142972805834,0.02667466606875439,0.0067341429727192665,0.02613806687790371,3,7.698008896994679e-14,8.65679056216706e-14,0.0,8.085546121527898e-14,8.557824587862584e-14,3.875372245332187e-15,9.896597430447684e-16
575,2,5,741865.1277267516,129570.83961193048,0.10063308900905302,0.026091354869573806,ok,,0.10063308900677903,0.050316544503389515,0.050316544503389515,0.026091354870913186,0.10063308900902634,0.026091354869566635,0.0957199218636618,2,2.247313446446242e-12,1.3465513426513809e-12,0.0,2.2739865546128613e-12,1.3393799958016928e-12,2.6673108166619386e-14,7.17134684968812e-15
576,1,5,1.0,80777730.75006983,17.291448968207277,8.358042421962788,ok,,17.29063545881131,8.645317729405654,8.645317729405654,8.357129888839491,17.28954409299808,8.35708998437785,0.9999999690082282,1,0.0010913658132274406,3.990446164081618e-05,0.0,0.0008135093959680262,0.0009125331232961997,0.0019048752091954668,0.0009524375849370159
577,2,2,2346.016422987215,335169.9493149564,0.4549481374369546,0.13091604844052043,ok,,0.4549481374164701,0.22747406870823506,0.22747406870823506,0.13091604843898086,0.4549481374347996,0.13091604843982835,0.3592113194903878,2,1.8329504580805178e-11,8.474887458476132e-13,0.0,2.0484502982753838e-11,1.5395740238233202e-12,2.15499840194866e-12,6.92085277975707e-13
578,4,5,12333.345946177953,4909.424528406426,1.3420301888121362,0.39153952800020725,ok,,1.3420301888123198,0.6710150944061599,0.6710150944061599,0.3915395280002727,1.3420301888121697,0.391539528000218,0.4729705048371286,4,1.5010215292932116e-13,5.467848396278896e-14,0.0,1.836308882730009e-13,6.544764730165298e-14,3.352873534367973e-14,1.0769163338864018e-14
579,2,5,53.36289248927343,1440.598541288099,0.7116630946682196,0.21965776776552978,ok,,0.7116630946681917,0.35583154733409583,0.35583154733409583,0.21965776776554158,0.7116630946682185,0.21965776776552937,0.5090912952337903,2,2.6867397195928788e-14,1.2212453270876722e-14,0.0,2.7977620220553945e-14,1.1796119636642288e-14,1.1102230246251565e-15,4.163336342344337e-16
580,3,5,102.96501983332925,1368.1027689322502,0.3749867689905155,0.10513254474606255,ok,,0.3749867689905302,0.1874933844952651,0.1874933844952651,0.10513254474606892,0.3749867689905139,0.10513254474606208,0.30189215439538575,3,1.6264767310758543e-14,6.841749389252527e-15,0.0,1.4710455076283324e-14,6.369904603786836e-15,1.5543122344752192e-15,4.718447854656915e-16
581,2,5,7.116040096039009,99.85005088498337,2.1453850579497544,0.8145402407228239,ok,,2.1453850579497558,1.0726925289748779,1.0726925289748779,0.8145402407228248,2.145385057949756,0.8145402407228248,0.8779516180676283,2,4.440892098500626e-16,0.0,0.0,1.3322676295501878e-15,8.881784197001252e-16,1.7763568394002505e-15,8.881784197001252e-16
582,3,2,50.02341160661184,79.33098827062257,0.8959524293937488,0.2863130399300299,ok,,0.8959524293937455,0.44797621469687277,0.44797621469687277,0.2863130399300293,0.8959524293937495,0.28631303993003016,0.5867979675789804,2,3.9968028886505635e-15,8.326672684688674e-16,0.0,3.219646771412954e-15,5.551115123125783e-16,7.771561172376096e-16,2.7755575615628914e-16
583,1,2,1.0,1.205997189279552,0.13242030975047064,0.03471245417060599,ok,,0.1324203097504706,0.0662101548752353,0.0662101548752353,0.03471245417060631,0.13242030975047064,0.03471245417060599,0.12402726218911402,1,5.551115123125783e-17,3.191891195797325e-16,0.0,5.551115123125783e-17,3.191891195797325e-16,0.0,0.0
584,4,5,7477.070334504016,36517.016702403016,0.7290221065871376,0.2052402725785349,ok,,0.7290221065878715,0.36451105329393574,0.36451105329393574,0.20524027257859334,0.7290221065873226,0.20524027257859437,0.3516425469331265,4,5.488942633746774e-13,1.0269562977782698e-15,0.0,7.338574192772285e-13,5.845324224651449e-14,1.8496315590255108e-13,5.948019854429276e-14
585,3,4,36240100.33240408,524.3169241671264,0.11791176832643649,0.03064510993067396,ok,,0.11791176835060835,0.058955884175304174,0.058955884175304174,0.030645109935291792,0.1179117683410271,0.0306451099345825,0.10647640588933768,3,9.581252458090717e-12,7.092937348573969e-13,0.0,2.4171858958865755e-11,4.6178338930502605e-12,1.459060650077504e-11,3.908540158192864e-12
586,2,3,539481.0665030575,2568.73920886469,0.7315842824180678,0.2243362413062927,ok,,0.731584282418134,0.365792141209067,0.365792141209067,0.22433624130636254,0.7315842824180833,0.22433624130629667,0.5075033658240966,2,5.0737192225369654e-14,6.586398093588741e-14,0.0,6.616929226765933e-14,6.983302824892235e-14,1.5432100042289676e-14,3.969047313034935e-15
587,1,5,1.0,942515.9424686151,0.12094946146656439,0.031580982736319,ok,,0.12094946146450969,0.060474730732254844,0.060474730732254844,0.03158098273622034,0.1209494614665671,0.031580982736319735,0.1139212604186869,1,2.057409798084109e-12,9.939271627956714e-14,0.0,2.054703629461585e-12,9.865719352575297e-14,2.706168622523819e-15,7.355227538141662e-16
588,4,5,20.17209230208623,640.7925931023364,11.172977594291655,5.279789931712339,ok,,11.172977594170558,5.586488797085279,5.586488797085279,5.279789931670876,11.172977594174624,5.2797899316538235,0.9999848216119366,4,4.066080805387173e-12,1.7052137479822704e-11,0.0,1.2109779845559387e-10,4.1463721345280646e-11,1.170317176502067e-10,5.851585882510335e-11
589,3,2,209.1428251674957,2592705.9440778806,1.5407213802637854,0.48516375652328136,ok,,1.540721380118347,0.7703606900591735,0.7703606900591735,0.48516375655540855,1.5407213803675308,0.48516375655933325,0.6081213792016633,2,2.4918378471738833e-10,3.92469390320116e-12,0.0,1.454383280474758e-10,3.212718979739293e-11,1.0374545666991253e-10,3.605188370059409e-11
590,3,1,7.052522268334309,1.0,0.47201972482411386,0.13722247677151667,ok,,0.4720197248241149,0.23600986241205746,0.23600986241205746,0.13722247677151822,0.4720197248241143,0.13722247677151683,0.3762587903892402,1,6.106226635438361e-16,1.3877787807814457e-15,0.0,1.0547118733938987e-15,1.5543122344752192e-15,4.440892098500626e-16,1.6653345369377348e-16
591,1,1,1.0,1.0,0.04677177629164358,0.011896428311487656,ok,,0.04677177629164357,0.023385888145821786,0.023385888145821786,0.011896428311487517,0.04677177629164358,0.011896428311487656,0.04569483219643708,1,6.938893903907228e-18,1.3877787807814457e-16,0.0,6.938893903907228e-18,1.3877787807814457e-16,0.0,0.0
592,5,1,3.1033050079652718,1.0,0.044686165341608436,0.01135734837267052,ok,,0.04468616534160841,0.022343082670804204,0.022343082670804204,0.01135734837267055,0.0446861653416084,0.01135734837267051,0.04370244593969621,1,6.938893903907228e-18,3.9898639947466563e-17,0.0,2.7755575615628914e-17,3.122502256758253e-17,3.469446951953614e-17,8.673617379884035e-18
593,3,5,57.03192499463305,516309.21150898124,1.198377068958437,0.3546282915390795,ok,,1.1983770689580986,0.5991885344790493,0.5991885344790493,0.3546282915398242,1.1983770689582935,0.35462829153903075,0.5237055223323481,3,1.949551631241775e-13,7.934763956995994e-13,0.0,3.383959779057477e-13,7.44737604918555e-13,1.4344081478157023e-13,4.873879078104437e-14
594,1,1,1.0,1.0,0.39372108679573303,0.1119947272428368,ok,,0.3937210867957329,0.19686054339786646,0.19686054339786646,0.11199472724283699,0.3937210867957332,0.11199472724283684,0.32545783127661126,1,2.7755575615628914e-16,1.5265566588595902e-16,0.0,1.1102230246251565e-16,1.942890293094024e-16,1.6653345369377348e-16,4.163336342344337e-17
595,5,4,13706.906602164008,24667877.139452223,1.3946912226568782,0.4233801905998038,ok,,1.3946912227145924,0.6973456113572962,0.6973456113572962,0.423380190607598,1.3946912228375645,0.4233801906606188,0.5436587399539924,4,1.2297207696576606e-10,5.302080996472114e-11,0.0,5.771427780132399e-11,7.794209722078449e-12,1.8068635476709005e-10,6.081501968679959e-11
