construction,p,q,spectral_radius,condition_state_cov,status,error,gc,gaussian_te,gaussian_cmi,direct_cs,spectral_gc,spectral_cs,max_rho2,rank,abs_gc_spectral_error,abs_cs_spectral_error,abs_te_cmi_error
80,4,2,0.2896953345276862,10.029327787099852,ok,,0.1377730610085595,0.06888653050427974,0.06888653050427974,0.03541651752250008,0.13777306100855935,0.035416517522499656,0.08757213727978273,2,1.3877787807814457e-16,4.2327252813834093e-16,0.0
81,3,2,0.8159282470185028,8.021211178638815,ok,,1.6932722559481193,0.8466361279740596,0.8466361279740596,0.5399416964199841,1.6932722559481195,0.5399416964199841,0.6176372971781441,2,2.220446049250313e-16,0.0,0.0
82,1,5,0.7166402755030579,3.5670164166153975,ok,,1.335124589370893,0.6675622946854465,0.6675622946854465,0.46395337850669804,1.335124589370893,0.46395337850669816,0.7368746092131436,1,0.0,1.1102230246251565e-16,0.0
83,3,1,0.36981209557471934,6.225184248047054,ok,,0.028129250170174203,0.014064625085087101,0.014064625085087101,0.007106144305919937,0.028129250170174303,0.007106144305919302,0.027737306438818898,1,1.0061396160665481e-16,6.349087922075114e-16,0.0
84,4,5,0.7840535327657439,12.216571947093032,ok,,1.1497615247250614,0.5748807623625307,0.5748807623625307,0.3393243866419233,1.1497615247250612,0.33932438664192294,0.5116515900893284,4,2.220446049250313e-16,3.885780586188048e-16,0.0
85,4,5,0.763889780744276,10.25325129082945,ok,,2.965519892791283,1.4827599463956416,1.4827599463956416,1.0160317604587945,2.9655198927912823,1.016031760458794,0.8329006228427496,4,8.881784197001252e-16,4.440892098500626e-16,0.0
86,5,5,0.7584011390267247,9.004055759571992,ok,,1.3669992102194273,0.6834996051097136,0.6834996051097136,0.4067192691985877,1.366999210219427,0.4067192691985884,0.5287024663225734,5,2.220446049250313e-16,7.216449660063518e-16,0.0
87,4,2,0.838882476191831,25.903873205885613,ok,,0.755636385060068,0.377818192530034,0.377818192530034,0.22518599803895967,0.755636385060068,0.22518599803895964,0.4779644909473593,2,0.0,2.7755575615628914e-17,0.0
88,3,1,0.47449030749481985,6.762605653489901,ok,,0.17197736063184388,0.08598868031592194,0.08598868031592194,0.045686924214013214,0.171977360631844,0.045686924214013075,0.158001764739243,1,1.1102230246251565e-16,1.3877787807814457e-16,0.0
89,4,1,0.7054295824410798,27.350924962280843,ok,,1.5856854987967361,0.7928427493983681,0.7928427493983681,0.5712003675757038,1.5856854987967357,0.5712003675757042,0.7951926502064137,1,4.440892098500626e-16,4.440892098500626e-16,0.0
90,4,2,0.562125573599138,9.770716321163981,ok,,0.36598892260395,0.182994461301975,0.182994461301975,0.10177583728060302,0.36598892260394994,0.1017758372806018,0.28824277509186463,2,5.551115123125783e-17,1.2212453270876722e-15,0.0
91,4,1,0.784496335236895,6.513501640498985,ok,,0.0832765665056604,0.0416382832528302,0.0416382832528302,0.021460229742244596,0.08327656650566038,0.021460229742244232,0.07990335588550296,1,1.3877787807814457e-17,3.642919299551295e-16,0.0
92,5,3,0.8419264893559862,16.810588278288645,ok,,1.9477910035731278,0.9738955017865639,0.9738955017865639,0.638106435266705,1.9477910035731272,0.6381064352667037,0.7016304296996574,3,6.661338147750939e-16,1.2212453270876722e-15,0.0
93,4,5,0.09782732128878364,17.316234126947247,ok,,0.010627020394436665,0.005313510197218332,0.005313510197218332,0.0026607610202313836,0.010627020394436257,0.0026607610202306047,0.004833598452296717,4,4.0766001685454967e-16,7.788908407135864e-16,0.0
94,3,5,0.7272830235835497,14.635716242953235,ok,,0.7376981121900428,0.3688490560950214,0.3688490560950214,0.20641581346342175,0.737698112190043,0.2064158134634207,0.363270514877228,3,2.220446049250313e-16,1.0547118733938987e-15,0.0
95,4,2,0.8221536051678016,25.03614320241145,ok,,0.985285085031538,0.492642542515769,0.492642542515769,0.31639911559901446,0.9852850850315374,0.31639911559901335,0.6098850044447924,2,5.551115123125783e-16,1.1102230246251565e-15,0.0
96,2,5,0.18621529612449908,10.758646712746616,ok,,0.027496580217894695,0.013748290108947347,0.013748290108947347,0.006924834280154002,0.027496580217894584,0.006924834280153525,0.022563293021104897,2,1.1102230246251565e-16,4.77048955893622e-16,0.0
97,5,1,0.08569104063095836,11.226539478934322,ok,,0.005352796001514476,0.002676398000757238,0.002676398000757238,0.0013408827680132518,0.005352796001514437,0.0013408827680126908,0.005338495316591742,1,3.903127820947816e-17,5.60966204044e-16,0.0
98,3,4,0.18542715628734596,12.863742156855336,ok,,0.06756209507139321,0.03378104753569661,0.03378104753569661,0.017198685913260903,0.06756209507139309,0.01719868591326049,0.05541227926659293,3,1.249000902703301e-16,4.128641872824801e-16,0.0
99,3,2,0.3427434778796321,10.834311833657932,ok,,0.057671635988411074,0.028835817994205537,0.028835817994205537,0.014702782450161767,0.057671635988411074,0.014702782450162053,0.05382789885078631,2,0.0,2.8622937353617317e-16,0.0
100,4,5,0.21441610649506837,16.283794540122155,ok,,0.07878377796127661,0.03939188898063831,0.03939188898063831,0.01990111423399643,0.07878377796127616,0.019901114233997163,0.033397745921099294,4,4.579669976578771e-16,7.320533068622126e-16,0.0
101,4,5,0.5987215894992971,9.764581606397952,ok,,1.3728433117718928,0.6864216558859464,0.6864216558859464,0.42813098751650713,1.3728433117718926,0.42813098751650797,0.6213551689640759,4,2.220446049250313e-16,8.326672684688674e-16,0.0
102,5,2,0.06188261576640704,14.59643519860485,ok,,0.004195537182481335,0.0020977685912406674,0.0020977685912406674,0.0010503508648538329,0.0041955371824813695,0.0010503508648535493,0.00394098300846915,2,3.469446951953614e-17,2.8362728832220796e-16,0.0
103,1,4,0.2446252122676949,6.412096088480361,ok,,0.232800088023835,0.1164000440119175,0.1164000440119175,0.06308152928642485,0.23280008802383523,0.06308152928642503,0.20768804965919305,1,2.220446049250313e-16,1.8041124150158794e-16,0.0
104,2,2,0.3663358820610285,13.745906146045865,ok,,0.08257547754363725,0.04128773877181863,0.04128773877181863,0.02127059807707843,0.08257547754363734,0.02127059807707828,0.07903352917479929,2,8.326672684688674e-17,1.491862189340054e-16,0.0
105,4,3,0.30448010534649633,14.530652494574277,ok,,0.15088775962937562,0.07544387981468781,0.07544387981468781,0.03857282077687607,0.15088775962937578,0.038572820776876585,0.07754151402877611,3,1.6653345369377348e-16,5.134781488891349e-16,0.0
106,1,4,0.6469385254732009,6.957329395401286,ok,,0.16486107340633338,0.08243053670316669,0.08243053670316669,0.04369269883310256,0.16486107340633382,0.04369269883310244,0.15198849274517737,1,4.440892098500626e-16,1.1796119636642288e-16,0.0
107,5,5,0.4875268349417898,11.32535809112191,ok,,0.819395545324747,0.4096977726623735,0.4096977726623735,0.22860547109154883,0.8193955453247466,0.22860547109154863,0.3573917199694156,5,4.440892098500626e-16,1.942890293094024e-16,0.0
108,2,1,0.7974872663445097,5.0224154028413475,ok,,0.4309587556654993,0.21547937783274965,0.21547937783274965,0.1238808726734355,0.43095875566549935,0.12388087267343517,0.35011428567421277,1,5.551115123125783e-17,3.3306690738754696e-16,0.0
109,4,3,0.05140976872758685,12.664001809056844,ok,,0.004040313053215061,0.0020201565266075305,0.0020201565266075305,0.0010110788103512292,0.00404031305321523,0.0010110788103510225,0.003184726817925075,3,1.691355389077387e-16,2.0664893407573715e-16,0.0
110,3,2,0.12072460997625376,13.306377240181618,ok,,0.004035792891373902,0.002017896445686951,0.002017896445686951,0.001010069422991755,0.004035792891374132,0.0010100694229918973,0.0033945568295814404,2,2.3071822230491534e-16,1.4224732503009818e-16,0.0
111,5,1,0.4256554984048528,8.623102671559447,ok,,0.1424020272883611,0.07120101364418055,0.07120101364418055,0.037456135686902314,0.14240202728836127,0.037456135686901995,0.13272748082949987,1,1.6653345369377348e-16,3.191891195797325e-16,0.0
112,2,2,0.13310071881197819,7.443114796241244,ok,,0.03611485327381603,0.018057426636908014,0.018057426636908014,0.009134152834570752,0.03611485327381615,0.009134152834571058,0.03297479618934003,2,1.249000902703301e-16,3.0531133177191805e-16,0.0
113,2,1,0.7666996896291981,5.683912967650086,ok,,1.9751835654051035,0.9875917827025518,0.9875917827025518,0.7451175426054952,1.9751835654051018,0.7451175426054948,0.8612641571958136,1,1.7763568394002505e-15,4.440892098500626e-16,0.0
114,5,1,0.20543741037723465,9.781703247651091,ok,,0.021160473643740074,0.010580236821870037,0.010580236821870037,0.005331948202646153,0.021160473643740088,0.00533194820264604,0.02093816165815794,1,1.3877787807814457e-17,1.1275702593849246e-16,0.0
115,2,5,0.087067211685057,21.692431291856003,ok,,0.0074360241955917505,0.0037180120977958753,0.0037180120977958753,0.0018633451483704988,0.007436024195592202,0.0018633451483699567,0.006751942663448532,2,4.510281037539698e-16,5.421010862427522e-16,0.0
116,1,5,0.562820416398388,9.148250300367762,ok,,0.6106481386645288,0.3053240693322644,0.3053240693322644,0.18400320004812887,0.6106481386645286,0.18400320004812934,0.4570011835303757,1,2.220446049250313e-16,4.718447854656915e-16,0.0
117,3,2,0.19746912476857162,12.419562390747345,ok,,0.04138062042332313,0.020690310211661567,0.020690310211661567,0.010495947529315153,0.04138062042332306,0.010495947529314828,0.03942597566384381,2,7.632783294297951e-17,3.2439329000766293e-16,0.0
118,2,1,0.07285137574038833,12.259176395160157,ok,,0.14954478720071296,0.07477239360035648,0.07477239360035648,0.039430116017851624,0.14954478720071282,0.03943011601785165,0.13890012909670102,1,1.3877787807814457e-16,2.7755575615628914e-17,0.0
119,3,5,0.5237833957388898,9.80217470501005,ok,,0.39061706802025886,0.19530853401012943,0.19530853401012943,0.10594512979470228,0.3906170680202588,0.10594512979470366,0.2519577494606117,3,5.551115123125783e-17,1.3877787807814457e-15,0.0
120,4,5,0.7786768553163754,36.08346977822863,ok,,3.82234363607315,1.911171818036575,1.911171818036575,1.3737253094593926,3.82234363607315,1.3737253094593918,0.8636046396492791,4,0.0,8.881784197001252e-16,0.0
121,4,4,0.8472534749648885,11.529516223412129,ok,,1.5196769289351202,0.7598384644675601,0.7598384644675601,0.46230695845838987,1.5196769289351209,0.46230695845838937,0.5636475538415923,4,6.661338147750939e-16,4.996003610813204e-16,0.0
122,3,5,0.5443710009562893,7.631707475474602,ok,,1.5629090194115245,0.7814545097057622,0.7814545097057622,0.5034686199307155,1.5629090194115263,0.5034686199307163,0.6816632304232586,3,1.7763568394002505e-15,8.881784197001252e-16,0.0
123,3,2,0.31856515322941686,12.824842574599941,ok,,0.032008875914515234,0.016004437957257617,0.016004437957257617,0.008092926238250975,0.032008875914515116,0.008092926238251842,0.03069451293419026,2,1.1796119636642288e-16,8.673617379884035e-16,0.0
124,2,1,0.11024565886597078,7.8214665972351645,ok,,0.0034538081908355167,0.0017269040954177584,0.0017269040954177584,0.0008645697279825448,0.003453808190835459,0.000864569727982233,0.00344785065602703,1,5.767955557622884e-17,3.1181654480683108e-16,0.0
125,5,1,0.5699638162255424,18.922773976124006,ok,,0.4296674719814337,0.21483373599071684,0.21483373599071684,0.12346527427637355,0.4296674719814335,0.12346527427637216,0.3492745568073853,1,1.6653345369377348e-16,1.3877787807814457e-15,0.0
126,1,2,0.49146655171410536,4.799903547476929,ok,,0.08403084364849747,0.042015421824248736,0.042015421824248736,0.021660380944863,0.08403084364849742,0.021660380944862695,0.08059710208201878,1,5.551115123125783e-17,3.0531133177191805e-16,0.0
127,5,4,0.6361618056181557,11.811901309279357,ok,,2.378212269410696,1.189106134705348,1.189106134705348,0.8094670943930469,2.378212269410697,0.8094670943930482,0.7648087326670261,4,8.881784197001252e-16,1.3322676295501878e-15,0.0
128,5,2,0.12072049058888332,11.139120463785371,ok,,0.02514946819089653,0.012574734095448264,0.012574734095448264,0.00632667372087603,0.025149468190896522,0.006326673720875397,0.019603054704962503,2,6.938893903907228e-18,6.331740687315346e-16,0.0
129,3,5,0.41379955718031003,13.653730789059356,ok,,0.330650154876011,0.1653250774380055,0.1653250774380055,0.08809097458679993,0.330650154876011,0.08809097458680042,0.1961474763290071,3,0.0,4.85722573273506e-16,0.0
130,2,5,0.17400342483791006,10.990123688196324,ok,,0.054405549499482064,0.027202774749741032,0.027202774749741032,0.01380197609722078,0.054405549499481745,0.013801976097221037,0.0445584991341286,2,3.191891195797325e-16,2.5673907444456745e-16,0.0
131,4,1,0.4985015622332524,9.868420344843159,ok,,0.41787440201472037,0.20893720100736018,0.20893720100736018,0.11968101247274543,0.41787440201472004,0.11968101247274449,0.34155507741269686,1,3.3306690738754696e-16,9.43689570931383e-16,0.0
132,3,5,0.3281967592951786,12.975662087601634,ok,,0.3076943327567806,0.1538471663783903,0.1538471663783903,0.08099447821975225,0.3076943327567815,0.0809944782197525,0.16870530426438315,3,8.881784197001252e-16,2.498001805406602e-16,0.0
133,2,5,0.3627858550946762,12.176107247748655,ok,,0.25870727575287533,0.12935363787643767,0.12935363787643767,0.06854143816151126,0.25870727575287544,0.06854143816151062,0.17858811155954707,2,1.1102230246251565e-16,6.38378239159465e-16,0.0
134,1,3,0.6345862600964441,4.996206853822295,ok,,0.1478115590260758,0.0739057795130379,0.0739057795130379,0.03895030566024049,0.14781155902607582,0.03895030566024055,0.13740635238528576,1,2.7755575615628914e-17,5.551115123125783e-17,0.0
