low_gc_edge,high_gc_edge,gc_delta,h_high_minus_low,cs_low_minus_high,predicted_cs_sign,discovery_observed_reversal
IMOEX.ME+^AXJO->^GSPC+^KS11,399001.SZ+^NZ50->^KS11+^N100,4.610518092462712e-05,0.6748530384401004,-5.55012418131497e-06,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,IMOEX.ME+^STI->^AXJO+^N100,6.678287420314177e-05,0.3555710168878966,-1.3641632010678601e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,IMOEX.ME+^AXJO->^DJI+^STI,7.701421837325029e-05,0.7349132301611491,-1.2781921777947711e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,^AXJO+^N225->^GSPC+^STI,0.00010737995365062147,0.35332331787812277,-2.3892507683954088e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,^GSPC+^STI->^DJI+^N225,0.00017402888781603565,0.7469048944495994,-3.707186818167332e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.00018516966802906154,0.8578739058404974,-3.885241179204862e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,^AXJO+^STOXX50E->^GSPC+^KS11,0.00020804753891567884,0.5655589484696768,-4.730214835814862e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,399001.SZ+^KS11->^GSPC+^N100,0.0002086920755708377,0.3380849031885823,-4.95650923323745e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,^N225+^STI->^AXJO+^HSI,0.0002562717083272048,0.6957072024447549,-5.823224929275882e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,^KS11+^N100->^DJI+^HSI,0.00027872000419293386,0.5638954281860602,-6.510911378445608e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,000001.SS+^STI->IMOEX.ME+^AXJO,0.0002869222513837144,0.45977807033532847,-6.814626519103693e-05,1,0
IMOEX.ME+^AXJO->^GSPC+^KS11,000001.SS+^KS11->^AXJO+^GSPC,0.00030230381030449394,0.631142145444748,-7.041711657250873e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,IMOEX.ME+^N100->^NZ50+^STOXX50E,1.979871019486268e-05,0.6510934134141937,8.62381019663648e-07,1,1
^HSI+^KS11->^AXJO+^NZ50,^KS11+^STI->^N100+^NZ50,3.152830000630047e-05,0.3481383765953059,-4.821543471645196e-06,1,0
^HSI+^KS11->^AXJO+^NZ50,399001.SZ+^NZ50->^KS11+^N100,3.535483541483586e-05,0.7164109252306404,-2.463165538767881e-06,1,0
^HSI+^KS11->^AXJO+^NZ50,IMOEX.ME+^STI->^AXJO+^N100,5.6032528693350514e-05,0.3971289036784367,-1.0554673368131512e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,IMOEX.ME+^AXJO->^DJI+^STI,6.626387286345903e-05,0.7764711169516891,-9.694963135400622e-06,1,0
^HSI+^KS11->^AXJO+^NZ50,^AXJO+^N225->^GSPC+^STI,9.662960814083021e-05,0.39488120466866283,-2.0805549041407e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,^GSPC+^STI->^DJI+^N225,0.0001632785423062444,0.7884627812401395,-3.398490953912623e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.00017441932251927028,0.8994317926310375,-3.576545314950153e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,^AXJO+^STOXX50E->^GSPC+^KS11,0.00019729719340588758,0.6071168352602169,-4.421518971560153e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,399001.SZ+^KS11->^GSPC+^N100,0.00019794173006104643,0.3796427899791224,-4.647813368982741e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,^N225+^STI->^AXJO+^HSI,0.00024552136281741355,0.737265089235295,-5.514529065021173e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,^KS11+^NZ50->^N225+^STI,0.00025558481365806074,0.28129618536818296,-6.1922350876245e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,^KS11+^N100->^DJI+^HSI,0.0002679696586831426,0.6054533149766003,-6.202215514190899e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,000001.SS+^STI->IMOEX.ME+^AXJO,0.00027617190587392315,0.5013359571258685,-6.505930654848984e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,000001.SS+^KS11->^AXJO+^GSPC,0.0002915534647947027,0.6727000322352881,-6.733015792996164e-05,1,0
^HSI+^KS11->^AXJO+^NZ50,^AXJO+^IXIC->^DJI+^NZ50,0.0003027000826314463,0.38422454317565974,-7.283918790443322e-05,1,0
^KS11+^N100->000001.SS+^IXIC,IMOEX.ME+^N100->^NZ50+^STOXX50E,1.5387655295739933e-05,0.631000339413714,1.7956877096931938e-06,1,1
^KS11+^N100->000001.SS+^IXIC,^KS11+^STI->^N100+^NZ50,2.7117245107177723e-05,0.3280453025948262,-3.8882367816156505e-06,1,0
^KS11+^N100->000001.SS+^IXIC,399001.SZ+^NZ50->^KS11+^N100,3.0943780515713115e-05,0.6963178512301608,-1.529858848738335e-06,1,0
^KS11+^N100->000001.SS+^IXIC,IMOEX.ME+^STI->^AXJO+^N100,5.162147379422777e-05,0.377035829677957,-9.621366678101966e-06,1,0
^KS11+^N100->000001.SS+^IXIC,IMOEX.ME+^AXJO->^DJI+^STI,6.185281796433628e-05,0.7563780429512095,-8.761656445371076e-06,1,0
^KS11+^N100->000001.SS+^IXIC,^AXJO+^N225->^GSPC+^STI,9.221855324170747e-05,0.3747881306681832,-1.9872242351377453e-05,1,0
^KS11+^N100->000001.SS+^IXIC,^GSPC+^STI->^DJI+^N225,0.00015886748740712164,0.7683697072396598,-3.3051602849096685e-05,1,0
^KS11+^N100->000001.SS+^IXIC,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.00017000826762014754,0.8793387186305578,-3.4832146459471986e-05,1,0
^KS11+^N100->000001.SS+^IXIC,^AXJO+^STOXX50E->^GSPC+^KS11,0.00019288613850676484,0.5870237612597372,-4.328188302557198e-05,1,0
^KS11+^N100->000001.SS+^IXIC,399001.SZ+^KS11->^GSPC+^N100,0.00019353067516192368,0.3595497159786427,-4.554482699979786e-05,1,0
^KS11+^N100->000001.SS+^IXIC,^N225+^STI->^AXJO+^HSI,0.0002411103079182908,0.7171720152348153,-5.4211983960182186e-05,1,0
^KS11+^N100->000001.SS+^IXIC,^KS11+^NZ50->^N225+^STI,0.000251173758758938,0.2612031113677033,-6.098904418621546e-05,1,0
^KS11+^N100->000001.SS+^IXIC,^KS11+^N100->^DJI+^HSI,0.00026355860378401985,0.5853602409761206,-6.108884845187944e-05,1,0
^KS11+^N100->000001.SS+^IXIC,000001.SS+^STI->IMOEX.ME+^AXJO,0.0002717608509748004,0.4812428831253889,-6.41259998584603e-05,1,0
^KS11+^N100->000001.SS+^IXIC,000001.SS+^KS11->^AXJO+^GSPC,0.00028714240989557993,0.6526069582348084,-6.639685123993209e-05,1,0
^KS11+^N100->000001.SS+^IXIC,^AXJO+^IXIC->^DJI+^NZ50,0.0002982890277323236,0.3641314691751801,-7.190588121440368e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,IMOEX.ME+^N100->^NZ50+^STOXX50E,2.6773855630324306e-06,0.5468434998344014,4.247392775495913e-06,1,1
IMOEX.ME+^NZ50->^N100+^STI,399001.SZ+^NZ50->^KS11+^N100,1.8233510783005613e-05,0.6121610116508481,9.218462170643843e-07,1,1
IMOEX.ME+^NZ50->^N100+^STI,IMOEX.ME+^STI->^AXJO+^N100,3.8911204061520266e-05,0.2928789900986444,-7.169661612299247e-06,1,0
IMOEX.ME+^NZ50->^N100+^STI,IMOEX.ME+^AXJO->^DJI+^STI,4.914254823162878e-05,0.6722212033718968,-6.309951379568357e-06,1,0
IMOEX.ME+^NZ50->^N100+^STI,^AXJO+^N225->^GSPC+^STI,7.950828350899997e-05,0.29063129108887054,-1.7420537285574734e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,^GSPC+^STI->^DJI+^N225,0.00014615721767441414,0.6842128676603472,-3.0599897783293965e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.00015729799788744003,0.7951818790512452,-3.238044139366927e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,^AXJO+^STOXX50E->^GSPC+^KS11,0.00018017586877405734,0.5028669216804246,-4.083017795976926e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,399001.SZ+^KS11->^GSPC+^N100,0.00018082040542921618,0.2753928763993301,-4.309312193399514e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,^N225+^STI->^AXJO+^HSI,0.0002284000381855833,0.6330151756555027,-5.1760278894379466e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,^KS11+^N100->^DJI+^HSI,0.00025084833405131235,0.501203401396808,-5.863714338607672e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,000001.SS+^STI->IMOEX.ME+^AXJO,0.0002590505812420929,0.39708604354607624,-6.167429479265758e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,000001.SS+^KS11->^AXJO+^GSPC,0.00027443214016287243,0.5684501186554958,-6.394514617412937e-05,1,0
IMOEX.ME+^NZ50->^N100+^STI,^AXJO+^IXIC->^DJI+^NZ50,0.0002855787579996161,0.27997462959586744,-6.945417614860096e-05,1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,399001.SZ+^HSI->^AXJO+^IXIC,6.896385755794654e-07,-0.711520907710484,-6.579820438800711e-06,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+^KS11->^IXIC+^NZ50,1.2663894324305147e-06,-0.616186172045531,-5.867069313166863e-06,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^HSI+^STI->^AXJO+^N225,1.0396511243015993e-05,-0.6333374716712478,-8.326706006322755e-06,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^KS11+^STI->^N100+^NZ50,1.172958981143779e-05,-0.3029550368188878,-5.683924491308844e-06,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+399001.SZ->^N225+^STOXX50E,1.770430324654626e-05,-0.5905322484282564,-9.785464121192435e-06,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^AXJO+^KS11->^DJI+^HSI,2.6664433192991055e-05,-0.6269363796839726,-1.237626732811855e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,IMOEX.ME+^KS11->^DJI+^N225,4.422026647432631e-05,-0.7197385226401348,-1.764955650515815e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^HSI+^KS11->399001.SZ+^N100,4.5631750548835726e-05,-0.6574130054550946,-1.7441312688947636e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^N225+^STI->399001.SZ+^AXJO,4.707679425308697e-05,-0.5236411509621923,-1.659373858214734e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^AXJO+^STOXX50E->^IXIC+^N100,5.100941202229592e-05,-0.6390540531740423,-1.8632794161295516e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^N225+^STI->000001.SS+IMOEX.ME,0.0001485477586911088,-0.4706107934566862,-4.1712906575346216e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^NZ50+^STOXX50E->000001.SS+^DJI,0.0001534963184504079,-0.7197892347847817,-4.5254485389817096e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^HSI+^KS11->000001.SS+^AXJO,0.00016934856726891212,-0.48132864566421985,-4.705974541306668e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+IMOEX.ME->^GSPC+^N100,0.00017355326760082335,-0.6977810350369968,-5.011824813438374e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,399001.SZ+^KS11->^GSPC+^N100,0.00017814301986618375,-0.2714506234350713,-4.7340514709491056e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+399001.SZ->^N100+^N225,0.00019476553237396388,-0.6399579714497365,-5.4941202673822794e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^NZ50+^STI->000001.SS+^STOXX50E,0.00019845114394101415,-0.6484641767493488,-5.595069420443518e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+^STI->IMOEX.ME+^STOXX50E,0.00020147984589513612,-0.7191606065021632,-5.737059014672332e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^NZ50+^STI->000001.SS+IMOEX.ME,0.00020462699796297557,-0.5849691487101936,-5.692175651930264e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+399001.SZ->IMOEX.ME+^N100,0.00021043442811219393,-0.5615227051017173,-5.81703551328595e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^KS11+^NZ50->^N225+^STI,0.00023578610346319806,-0.36979722804601073,-6.278473189590865e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^STI+^STOXX50E->000001.SS+^N100,0.0002465754469511694,-0.5105266516338365,-6.681783714475049e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,000001.SS+399001.SZ->IMOEX.ME+^STOXX50E,0.0002785102117535132,-0.5870959036497272,-7.559432579533256e-05,-1,0
IMOEX.ME+^N100->^NZ50+^STOXX50E,^AXJO+^IXIC->^DJI+^NZ50,0.00028290137243658364,-0.26686887023853395,-7.370156892409687e-05,-1,0
399001.SZ+^HSI->^AXJO+^IXIC,^KS11+^STI->^N100+^NZ50,1.1039951235858325e-05,0.40856587089159624,8.958959474918669e-07,1,1
399001.SZ+^HSI->^AXJO+^IXIC,399001.SZ+^NZ50->^KS11+^N100,1.4866486644393717e-05,0.7768384195269308,3.2542738803691823e-06,1,1
399001.SZ+^HSI->^AXJO+^IXIC,IMOEX.ME+^STI->^AXJO+^N100,3.554417992290837e-05,0.457556397974727,-4.837233948994449e-06,1,0
399001.SZ+^HSI->^AXJO+^IXIC,IMOEX.ME+^AXJO->^DJI+^STI,4.5775524093016884e-05,0.8368986112479795,-3.977523716263559e-06,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^AXJO+^N225->^GSPC+^STI,7.614125937038807e-05,0.4553086989649532,-1.5088109622269936e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^GSPC+^STI->^DJI+^N225,0.00014279019353580225,0.8488902755364298,-2.8267470119989167e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.00015393097374882814,0.9598592869273278,-3.004801373036447e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^AXJO+^STOXX50E->^GSPC+^KS11,0.00017680884463544544,0.6675443295565072,-3.8497750296464465e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,399001.SZ+^KS11->^GSPC+^N100,0.00017745338129060428,0.4400702842754127,-4.0760694270690345e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^N225+^STI->^AXJO+^HSI,0.0002250330140469714,0.7976925835315853,-4.942785123107467e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^KS11+^NZ50->^N225+^STI,0.0002350964648876186,0.3417236796644733,-5.620491145710794e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^KS11+^N100->^DJI+^HSI,0.00024748130991270045,0.6658808092728906,-5.6304715722771924e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,000001.SS+^STI->IMOEX.ME+^AXJO,0.000255683557103481,0.5617634514221589,-5.934186712935278e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,000001.SS+^KS11->^AXJO+^GSPC,0.00027106511602426053,0.7331275265315784,-6.161271851082457e-05,1,0
399001.SZ+^HSI->^AXJO+^IXIC,^AXJO+^IXIC->^DJI+^NZ50,0.0002822117338610042,0.4446520374719501,-6.712174848529616e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,^KS11+^STI->^N100+^NZ50,1.0463200379007276e-05,0.3132311352266433,1.831448218580188e-07,1,1
000001.SS+^KS11->^IXIC+^NZ50,399001.SZ+^NZ50->^KS11+^N100,1.4289735787542668e-05,0.6815036838619779,2.541522754735334e-06,1,1
000001.SS+^KS11->^IXIC+^NZ50,IMOEX.ME+^STI->^AXJO+^N100,3.496742906605732e-05,0.3622216623097741,-5.549985074628297e-06,1,0
000001.SS+^KS11->^IXIC+^NZ50,IMOEX.ME+^AXJO->^DJI+^STI,4.5198773236165835e-05,0.7415638755830265,-4.690274841897407e-06,1,0
000001.SS+^KS11->^IXIC+^NZ50,^AXJO+^N225->^GSPC+^STI,7.556450851353702e-05,0.35997396330000025,-1.5800860747903784e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,^GSPC+^STI->^DJI+^N225,0.0001422134426789512,0.7535555398714768,-2.8980221245623015e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.0001533542228919771,0.8645245512623749,-3.076076485599832e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,^AXJO+^STOXX50E->^GSPC+^KS11,0.0001762320937785944,0.5722095938915543,-3.921050142209831e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,399001.SZ+^KS11->^GSPC+^N100,0.00017687663043375323,0.3447355486104598,-4.147344539632419e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,^N225+^STI->^AXJO+^HSI,0.00022445626319012035,0.7023578478666324,-5.0140602356708516e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,^KS11+^N100->^DJI+^HSI,0.0002469045590558494,0.5705460736079377,-5.701746684840577e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,000001.SS+^STI->IMOEX.ME+^AXJO,0.00025510680624662996,0.46642871575720596,-6.0054618254986626e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,000001.SS+^KS11->^AXJO+^GSPC,0.0002704883651674095,0.6377927908666254,-6.232546963645842e-05,1,0
000001.SS+^KS11->^IXIC+^NZ50,^AXJO+^IXIC->^DJI+^NZ50,0.00028163498300415313,0.34931730180699716,-6.783449961093001e-05,1,0
^HSI+^STI->^AXJO+^N225,^KS11+^STI->^N100+^NZ50,1.3330785684217972e-06,0.33038243485235996,2.6427815150139103e-06,1,1
^HSI+^STI->^AXJO+^N225,399001.SZ+^NZ50->^KS11+^N100,5.159613976957189e-06,0.6986549834876945,5.001159447891226e-06,1,1
^HSI+^STI->^AXJO+^N225,IMOEX.ME+^STI->^AXJO+^N100,2.5837307255471842e-05,0.37937296193549075,-3.0903483814724055e-06,1,0
^HSI+^STI->^AXJO+^N225,IMOEX.ME+^AXJO->^DJI+^STI,3.6068651425580356e-05,0.7587151752087432,-2.2306381487415157e-06,1,0
^HSI+^STI->^AXJO+^N225,^AXJO+^N225->^GSPC+^STI,6.643438670295154e-05,0.3771252629257169,-1.3341224054747892e-05,1,0
^HSI+^STI->^AXJO+^N225,^GSPC+^STI->^DJI+^N225,0.00013308332086836572,0.7707068394971935,-2.6520584552467124e-05,1,0
^HSI+^STI->^AXJO+^N225,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.0001442241010813916,0.8816758508880915,-2.8301128162842425e-05,1,0
^HSI+^STI->^AXJO+^N225,^AXJO+^STOXX50E->^GSPC+^KS11,0.0001671019719680089,0.589360893517271,-3.675086472894242e-05,1,0
^HSI+^STI->^AXJO+^N225,399001.SZ+^KS11->^GSPC+^N100,0.00016774650862316776,0.36188684823617645,-3.90138087031683e-05,1,0
^HSI+^STI->^AXJO+^N225,^N225+^STI->^AXJO+^HSI,0.00021532614137953487,0.7195091474923491,-4.7680965663552625e-05,1,0
^HSI+^STI->^AXJO+^N225,^KS11+^NZ50->^N225+^STI,0.00022538959222018207,0.26354024362523704,-5.44580258895859e-05,1,0
^HSI+^STI->^AXJO+^N225,^KS11+^N100->^DJI+^HSI,0.00023777443724526393,0.5876973732336543,-5.455783015524988e-05,1,0
^HSI+^STI->^AXJO+^N225,000001.SS+^STI->IMOEX.ME+^AXJO,0.0002459766844360445,0.4835800153829226,-5.7594981561830735e-05,1,0
^HSI+^STI->^AXJO+^N225,000001.SS+^KS11->^AXJO+^GSPC,0.000261358243356824,0.6549440904923421,-5.986583294330253e-05,1,0
^HSI+^STI->^AXJO+^N225,^AXJO+^IXIC->^DJI+^NZ50,0.00027250486119356765,0.3664686014327138,-6.537486291777412e-05,1,0
^KS11+^STI->^N100+^NZ50,399001.SZ+^NZ50->^KS11+^N100,3.826535408535392e-06,0.36827254863533454,2.3583779328773154e-06,1,1
^KS11+^STI->^N100+^NZ50,000001.SS+399001.SZ->^N225+^STOXX50E,5.97471343510847e-06,-0.28757721160936855,-4.101539629883591e-06,-1,0
^KS11+^STI->^N100+^NZ50,^AXJO+^KS11->^DJI+^HSI,1.4934843381553264e-05,-0.3239813428650848,-6.692342836809705e-06,-1,0
^KS11+^STI->^N100+^NZ50,IMOEX.ME+^KS11->^DJI+^N225,3.249067666288852e-05,-0.416783485821247,-1.1965632013849307e-05,-1,0
^KS11+^STI->^N100+^NZ50,^HSI+^KS11->399001.SZ+^N100,3.3902160737397935e-05,-0.35445796863620677,-1.1757388197638791e-05,-1,0
^KS11+^STI->^N100+^NZ50,IMOEX.ME+^AXJO->^DJI+^STI,3.473557285715856e-05,0.42833274035638325,-4.873419663755426e-06,1,0
^KS11+^STI->^N100+^NZ50,^AXJO+^STOXX50E->^IXIC+^N100,3.927982221085813e-05,-0.3360990163551545,-1.2948869669986672e-05,-1,0
^KS11+^STI->^N100+^NZ50,^GSPC+^STI->^DJI+^N225,0.00013175024229994392,0.4403244046448336,-2.9163366067481034e-05,1,0
^KS11+^STI->^N100+^NZ50,^NZ50+^STOXX50E->000001.SS+^DJI,0.0001417667286389701,-0.41683419796589394,-3.957056089850825e-05,-1,0
^KS11+^STI->^N100+^NZ50,399001.SZ+IMOEX.ME->^N225+^STOXX50E,0.0001428910225129698,0.5512934160357316,-3.0943909677856336e-05,1,0
^KS11+^STI->^N100+^NZ50,000001.SS+IMOEX.ME->^GSPC+^N100,0.00016182367778938556,-0.39482599821810904,-4.443432364307489e-05,-1,0
^KS11+^STI->^N100+^NZ50,000001.SS+399001.SZ->^N100+^N225,0.0001830359425625261,-0.33700293463084874,-4.925727818251395e-05,-1,0
^KS11+^STI->^N100+^NZ50,^NZ50+^STI->000001.SS+^STOXX50E,0.00018672155412957636,-0.34550913993046095,-5.0266769713126335e-05,-1,0
^KS11+^STI->^N100+^NZ50,000001.SS+^STI->IMOEX.ME+^STOXX50E,0.00018975025608369833,-0.4162055696832754,-5.1686665655414476e-05,-1,0
^KS11+^STI->^N100+^NZ50,^NZ50+^STI->000001.SS+IMOEX.ME,0.00019289740815153777,-0.2820141118913057,-5.1237832027993795e-05,-1,0
^KS11+^STI->^N100+^NZ50,^N225+^STI->^AXJO+^HSI,0.00021399306281111308,0.3891267126399891,-5.0323747178566535e-05,1,0
^KS11+^STI->^N100+^NZ50,000001.SS+^KS11->^AXJO+^GSPC,0.0002600251647884022,0.3245616556399822,-6.250861445831644e-05,1,0
^KS11+^STI->^N100+^NZ50,000001.SS+399001.SZ->IMOEX.ME+^STOXX50E,0.0002667806219420754,-0.28414086683083933,-6.991040130402372e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+399001.SZ->^N225+^STOXX50E,2.1481780265730777e-06,-0.6558497602447031,-6.459917562760906e-06,-1,0
399001.SZ+^NZ50->^KS11+^N100,^AXJO+^KS11->^DJI+^HSI,1.1108307973017872e-05,-0.6922538915004194,-9.05072076968702e-06,-1,0
399001.SZ+^NZ50->^KS11+^N100,IMOEX.ME+^STI->^AXJO+^N100,2.0677693278514653e-05,-0.31928202155220375,-8.091507829363631e-06,-1,0
399001.SZ+^NZ50->^KS11+^N100,IMOEX.ME+^KS11->^DJI+^N225,2.8664141254353126e-05,-0.7850560344565816,-1.4324009946726623e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^HSI+^KS11->399001.SZ+^N100,3.0075625328862543e-05,-0.7227305172715414,-1.4115766130516107e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^N225+^STI->399001.SZ+^AXJO,3.152066903311379e-05,-0.5889586627786391,-1.3268192023715812e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^AXJO+^STOXX50E->^IXIC+^N100,3.5453286802322737e-05,-0.704371564990489,-1.5307247602863987e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^AXJO+^N225->^GSPC+^STI,6.127477272599435e-05,-0.3215297205619776,-1.8342383502639118e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^N225+^STI->000001.SS+IMOEX.ME,0.00013299163347113563,-0.535928305273133,-3.838736001691469e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^NZ50+^STOXX50E->000001.SS+^DJI,0.00013794019323043472,-0.7851067466012285,-4.192893883138557e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^HSI+^KS11->000001.SS+^AXJO,0.00015379244204893894,-0.5466461574806666,-4.373419885463515e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+IMOEX.ME->^GSPC+^N100,0.00015799714238085016,-0.7630985468534436,-4.679270157595221e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,399001.SZ+^KS11->^GSPC+^N100,0.00016258689464621057,-0.33676813525151805,-4.401496815105953e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+399001.SZ->^N100+^N225,0.0001792094071539907,-0.7052754832661833,-5.1615656115391265e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^NZ50+^STI->000001.SS+^STOXX50E,0.00018289501872104097,-0.7137816885657955,-5.262514764600365e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+^STI->IMOEX.ME+^STOXX50E,0.00018592372067516294,-0.7844781183186099,-5.404504358829179e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^NZ50+^STI->000001.SS+IMOEX.ME,0.00018907087274300238,-0.6502866605266402,-5.359620996087111e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+399001.SZ->IMOEX.ME+^N100,0.00019487830289222074,-0.626840216918164,-5.484480857442797e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^KS11+^NZ50->^N225+^STI,0.00022022997824322488,-0.43511473986245747,-5.9459185337477124e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^STI+^STOXX50E->000001.SS+^N100,0.00023101932173119621,-0.5758441634502833,-6.349229058631896e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+399001.SZ->IMOEX.ME+^STOXX50E,0.00026295408653354,-0.6524134154661738,-7.226877923690103e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,^AXJO+^IXIC->^DJI+^NZ50,0.00026734524721661046,-0.3321863820549807,-7.037602236566534e-05,-1,0
399001.SZ+^NZ50->^KS11+^N100,000001.SS+^KS11->IMOEX.ME+^STOXX50E,0.00030354627927664524,-0.5943630047328925,-8.197038298218742e-05,-1,0
000001.SS+399001.SZ->^N225+^STOXX50E,IMOEX.ME+^STI->^AXJO+^N100,1.8529515251941575e-05,0.33656773869249934,-1.6315902666027247e-06,1,0
000001.SS+399001.SZ->^N225+^STOXX50E,IMOEX.ME+^AXJO->^DJI+^STI,2.876085942205009e-05,0.7159099519657518,-7.71880033871835e-07,1,0
000001.SS+399001.SZ->^N225+^STOXX50E,^AXJO+^N225->^GSPC+^STI,5.9126594699421275e-05,0.3343200396827255,-1.1882465939878212e-05,1,0
