split,edge_id,source_indices,target_indices,source,target,gc,gaussian_te,gaussian_cmi,canonical_cs,gc_canonical_error
full,000001.SS+IMOEX.ME->^AXJO+^STOXX50E,0;2,3;13,000001.SS;IMOEX.ME,^AXJO;^STOXX50E,0.010202716724450056,0.005101358362225028,0.005101358362225028,0.0025571623227950663,-5.672545766444159e-16
full,000001.SS+IMOEX.ME->^DJI+^GSPC,0;2,4;5,000001.SS;IMOEX.ME,^DJI;^GSPC,0.006170834265645908,0.003085417132822954,0.003085417132822954,0.0015461109713412302,-2.0899948438568572e-14
full,000001.SS+IMOEX.ME->^DJI+^HSI,0;2,4;6,000001.SS;IMOEX.ME,^DJI;^HSI,0.0266085962912328,0.0133042981456164,0.0133042981456164,0.006710163742934574,9.194034422677078e-16
full,000001.SS+IMOEX.ME->^DJI+^IXIC,0;2,4;7,000001.SS;IMOEX.ME,^DJI;^IXIC,0.005230090016016931,0.0026150450080084653,0.0026150450080084653,0.0013098244788106272,3.566331258086919e-14
full,000001.SS+IMOEX.ME->^DJI+^KS11,0;2,4;8,000001.SS;IMOEX.ME,^DJI;^KS11,0.01272003988265169,0.006360019941325845,0.006360019941325845,0.003192480229143162,-2.419939248987646e-15
full,000001.SS+IMOEX.ME->^DJI+^N100,0;2,4;9,000001.SS;IMOEX.ME,^DJI;^N100,0.007168764864495358,0.003584382432247679,0.003584382432247679,0.0017968545416447857,-1.1709383462843448e-15
full,000001.SS+IMOEX.ME->^DJI+^N225,0;2,4;10,000001.SS;IMOEX.ME,^DJI;^N225,0.022018710944145425,0.011009355472072713,0.011009355472072713,0.005547374853343469,-2.175343238874916e-15
full,000001.SS+IMOEX.ME->^DJI+^NZ50,0;2,4;11,000001.SS;IMOEX.ME,^DJI;^NZ50,0.0035816352380777516,0.0017908176190388758,0.0017908176190388758,0.0008962464732708142,-1.1388459619787739e-15
full,000001.SS+IMOEX.ME->^DJI+^STI,0;2,4;12,000001.SS;IMOEX.ME,^DJI;^STI,0.01517749887023001,0.007588749435115005,0.007588749435115005,0.003812174824853714,2.8033131371785203e-15
full,000001.SS+IMOEX.ME->^DJI+^STOXX50E,0;2,4;13,000001.SS;IMOEX.ME,^DJI;^STOXX50E,0.004866943760216458,0.002433471880108229,0.002433471880108229,0.0012189460006755029,-4.91707369265626e-15
full,000001.SS+IMOEX.ME->^GSPC+^HSI,0;2,5;6,000001.SS;IMOEX.ME,^GSPC;^HSI,0.027691190083174888,0.013845595041587444,0.013845595041587444,0.006984481125632796,-1.2420620087993939e-15
full,000001.SS+IMOEX.ME->^GSPC+^IXIC,0;2,5;7,000001.SS;IMOEX.ME,^GSPC;^IXIC,0.005224253413526725,0.0026121267067633624,0.0026121267067633624,0.0013077088948921785,4.412789578189802e-14
full,000001.SS+IMOEX.ME->^GSPC+^KS11,0;2,5;8,000001.SS;IMOEX.ME,^GSPC;^KS11,0.0141144547080998,0.0070572273540499,0.0070572273540499,0.0035433824431880786,4.178948853628128e-15
full,000001.SS+IMOEX.ME->^GSPC+^N100,0;2,5;9,000001.SS;IMOEX.ME,^GSPC;^N100,0.006887856646873303,0.0034439283234366513,0.0034439283234366513,0.001726404695154052,-4.063589742475671e-15
