split,edge_id,source,target,gc,gaussian_te,gaussian_cmi,canonical_cs,gc_canonical_error,scalar_mapped_cs,abs_scalar_map_error
full,399001.SZ->^DJI,399001.SZ,^DJI,0.0006984492566015632,0.0003492246283007816,0.0003492246283007816,0.0001746580430164025,1.2004286453759505e-15,0.00017465804301676843,3.6591823321385775e-16
full,399001.SZ->^GSPC,399001.SZ,^GSPC,0.001860180227485131,0.0009300901137425654,0.0009300901137425654,0.000465369356643041,3.8424124992886277e-16,0.0004653693566431037,6.272109567828643e-17
full,399001.SZ->^HSI,399001.SZ,^HSI,0.010862641348589719,0.005431320674294859,0.005431320674294859,0.0027267025128162132,2.6020852139652106e-17,0.002726702512816183,3.0357660829594124e-17
full,399001.SZ->^IXIC,399001.SZ,^IXIC,0.0026280453438687346,0.0013140226719343673,0.0013140226719343673,0.0006576585481556778,1.4216058885629934e-15,0.000657658548156025,3.471615356298585e-16
full,399001.SZ->^KS11,399001.SZ,^KS11,0.0022428132982419413,0.0011214066491209707,0.0011214066491209707,0.0005611747305843533,8.708311849403572e-16,0.0005611747305845499,1.9656585387162195e-16
full,399001.SZ->^N100,399001.SZ,^N100,0.002960943669648941,0.0014804718348244705,0.0014804718348244705,0.0007410574355458017,1.8214596497756474e-16,0.0007410574355458893,8.760353553682876e-17
full,399001.SZ->^N225,399001.SZ,^N225,0.0014279970303689993,0.0007139985151844996,0.0007139985151844996,0.0003571903847934658,2.40541093987634e-15,0.0003571903847940775,6.116526556076973e-16
full,399001.SZ->^NZ50,399001.SZ,^NZ50,0.0012672966265245833,0.0006336483132622917,0.0006336483132622917,0.0003169746911459114,9.90960785651751e-17,0.0003169746911459629,5.149960319306146e-17
full,399001.SZ->^STI,399001.SZ,^STI,0.0031879078275576234,0.0015939539137788117,0.0015939539137788117,0.0007979292089756888,9.332812300755222e-16,0.0007979292089758647,1.7585759237714882e-16
full,399001.SZ->^STOXX50E,399001.SZ,^STOXX50E,0.0018083060998712597,0.0009041530499356298,0.0009041530499356298,0.000452382992341548,6.596286017401809e-16,0.00045238299234166927,1.2126801299250367e-16
full,IMOEX.ME->000001.SS,IMOEX.ME,000001.SS,0.009509272371014177,0.0047546361855070884,0.0047546361855070884,0.0023857821110662264,-1.5612511283791264e-16,0.0023857821110662126,1.3877787807814457e-17
full,IMOEX.ME->399001.SZ,IMOEX.ME,399001.SZ,0.004560741712536398,0.002280370856268199,0.002280370856268199,0.0011421339796623196,-3.183217578417441e-16,0.0011421339796622372,8.239936510889834e-17
full,IMOEX.ME->^AXJO,IMOEX.ME,^AXJO,0.025042102295824265,0.012521051147912132,0.012521051147912132,0.006319071094025246,-2.706168622523819e-16,0.006319071094025216,2.949029909160572e-17
full,IMOEX.ME->^DJI,IMOEX.ME,^DJI,0.00012185715237578165,6.0928576187890826e-05,6.0928576187890826e-05,3.0465680175052404e-05,-4.266742124545142e-16,3.046568017493762e-05,1.1478312874832475e-16
full,IMOEX.ME->^GSPC,IMOEX.ME,^GSPC,9.95494483024828e-05,4.97747241512414e-05,4.97747241512414e-05,2.488829113111309e-05,1.1174600741264973e-15,2.4888291131374836e-05,2.6174673322873487e-16
full,IMOEX.ME->^HSI,IMOEX.ME,^HSI,0.015637828422052635,0.007818914211026318,0.007818914211026318,0.003932323078740675,-4.128641872824801e-16,0.003932323078740606,6.938893903907228e-17
full,IMOEX.ME->^IXIC,IMOEX.ME,^IXIC,3.409852130786817e-05,1.7049260653934084e-05,1.7049260653934084e-05,8.524739330532075e-06,-8.047626150545217e-16,8.524739330303071e-06,2.2900382761967264e-16
full,IMOEX.ME->^KS11,IMOEX.ME,^KS11,0.014740805950305358,0.007370402975152679,0.007370402975152679,0.0037055224594988085,2.149322386735264e-15,0.003705522459499375,5.663872149064275e-16
full,IMOEX.ME->^N100,IMOEX.ME,^N100,0.0012354180295890416,0.0006177090147945208,0.0006177090147945208,0.00030899756459320583,-3.2504381131115423e-16,0.00030899756459305724,1.4858990773913838e-16
full,IMOEX.ME->^N225,IMOEX.ME,^N225,0.03278966437841824,0.01639483218920912,0.01639483218920912,0.008297660601609564,8.396061623727746e-16,0.008297660601609773,2.0816681711721685e-16
full,IMOEX.ME->^NZ50,IMOEX.ME,^NZ50,0.018339711355441324,0.009169855677720662,0.009169855677720662,0.004616363692986427,1.0061396160665481e-16,0.004616363692986438,1.1275702593849246e-17
full,IMOEX.ME->^STI,IMOEX.ME,^STI,0.021187030020927367,0.010593515010463683,0.010593515010463683,0.005338692168792991,1.5092094240998222e-15,0.005338692168793401,4.102621020685149e-16
full,IMOEX.ME->^STOXX50E,IMOEX.ME,^STOXX50E,0.0009517352453922712,0.0004758676226961356,0.0004758676226961356,0.000238018716625058,2.2258670601127406e-16,0.00023801871662513678,7.87672878310719e-17
full,^AXJO->000001.SS,^AXJO,000001.SS,0.005042403468147327,0.0025212017340736637,0.0025212017340736637,0.0012629825349887314,-1.0070069778045365e-15,0.0012629825349884571,2.743031496388326e-16
full,^AXJO->399001.SZ,^AXJO,399001.SZ,0.003340863863209975,0.0016704319316049876,0.0016704319316049876,0.0008362617616107186,3.9898639947466563e-16,0.0008362617616108391,1.2045486136313954e-16
full,^AXJO->IMOEX.ME,^AXJO,IMOEX.ME,0.0003343901334762478,0.0001671950667381239,0.0001671950667381239,8.360801560644218e-05,-9.584889305858102e-16,8.360801560622973e-05,2.124494156985346e-16
full,^AXJO->^DJI,^AXJO,^DJI,0.0010650210405547256,0.0005325105202773628,0.0005325105202773628,0.0002663615790575254,-4.130810277169772e-16,0.00026636157905748236,4.3042826247674526e-17
full,^AXJO->^GSPC,^AXJO,^GSPC,0.0006104885042148567,0.00030524425210742834,0.00030524425210742834,0.00015265706276857083,-2.239961688355052e-16,0.00015265706276844585,1.2498140543326652e-16
full,^AXJO->^HSI,^AXJO,^HSI,0.00071688655729929,0.000358443278649645,0.000358443278649645,0.00017926981416184652,2.063236734239915e-16,0.00017926981416189285,4.632253781944318e-17
full,^AXJO->^IXIC,^AXJO,^IXIC,0.0002933796596096272,0.0001466898298048136,0.0001466898298048136,7.335298372288367e-05,-9.12952439341419e-16,7.335298372266126e-05,2.2241052315824517e-16
full,^AXJO->^KS11,^AXJO,^KS11,0.0022156126405619148,0.0011078063202809574,0.0011078063202809574,0.0005543632032407004,8.122842676261399e-16,0.000554363203240944,2.4362022815749285e-16
full,^AXJO->^N100,^AXJO,^N100,2.973769799297088e-07,1.486884899648544e-07,1.486884899648544e-07,7.434425343394485e-08,-6.436715598050939e-16,7.434425332112475e-08,1.128201034232833e-16
full,^AXJO->^N225,^AXJO,^N225,0.007182995181725715,0.0035914975908628577,0.0035914975908628577,0.0018005800726789048,4.81385764583564e-16,0.001800580072679053,1.48318857196017e-16
full,^AXJO->^NZ50,^AXJO,^NZ50,0.009274204305249611,0.004637102152624806,0.004637102152624806,0.002326602124008532,-8.153200337090993e-17,0.002326602124008478,5.377642775528102e-17
full,^AXJO->^STI,^AXJO,^STI,0.003630141188516234,0.001815070594258117,0.001815070594258117,0.0009087699799686288,1.0065732969355423e-15,0.0009087699799688649,2.360308129500943e-16
full,^AXJO->^STOXX50E,^AXJO,^STOXX50E,1.8874663235024514e-05,9.437331617512257e-06,9.437331617512257e-06,4.718699207515329e-06,-6.1496624849735615e-16,4.71869920729529e-06,2.2003967793888038e-16
full,^DJI->000001.SS,^DJI,000001.SS,0.048417442642941566,0.024208721321470783,0.024208721321470783,0.012322355395970272,-1.2212453270876722e-15,0.01232235539596997,3.0184188481996443e-16
full,^DJI->399001.SZ,^DJI,399001.SZ,0.03471409005172177,0.017357045025860884,0.017357045025860884,0.008790842635193535,9.645062526431047e-16,0.008790842635193807,2.723515857283587e-16
full,^DJI->IMOEX.ME,^DJI,IMOEX.ME,0.026377998110412193,0.013188999055206097,0.013188999055206097,0.00665944342548161,-7.73686670285656e-16,0.006659443425481446,1.6393136847980827e-16
full,^DJI->^AXJO,^DJI,^AXJO,0.20324251777778635,0.10162125888889317,0.10162125888889317,0.054550695012856615,-1.942890293094024e-16,0.05455069501285657,4.163336342344337e-17
full,^DJI->^GSPC,^DJI,^GSPC,0.0003575113172082922,0.0001787556586041461,0.0001787556586041461,8.938981118235559e-05,1.0881595104150765e-15,8.938981118264466e-05,2.890754042389476e-16
full,^DJI->^HSI,^DJI,^HSI,0.10766865096698375,0.053834325483491874,0.053834325483491874,0.027984343547506806,-1.5265566588595902e-16,0.027984343547506816,1.0408340855860843e-17
full,^DJI->^IXIC,^DJI,^IXIC,0.0012463427255475779,0.0006231713627737889,0.0006231713627737889,0.00031173127958939047,-3.0292608699244994e-16,0.0003117312795893807,9.75781955236954e-18
full,^DJI->^KS11,^DJI,^KS11,0.11015186238713959,0.055075931193569794,0.055075931193569794,0.028654463661505702,1.096345236817342e-15,0.028654463661506004,3.0184188481996443e-16
full,^DJI->^N100,^DJI,^N100,0.029719474876731766,0.014859737438365883,0.014859737438365883,0.007512262253020668,-1.2351231148954867e-15,0.007512262253020351,3.174543961037557e-16
full,^DJI->^N225,^DJI,^N225,0.24990660118604247,0.12495330059302123,0.12495330059302123,0.06808489557410996,-1.942890293094024e-16,0.06808489557410988,8.326672684688674e-17
full,^DJI->^NZ50,^DJI,^NZ50,0.1274219845416802,0.0637109922708401,0.0637109922708401,0.03334510388730917,3.3306690738754696e-16,0.0333451038873092,2.7755575615628914e-17
full,^DJI->^STI,^DJI,^STI,0.11992112905783792,0.05996056452891896,0.05996056452891896,0.03130138337646951,2.067790383364354e-15,0.03130138337647008,5.689893001203927e-16
full,^DJI->^STOXX50E,^DJI,^STOXX50E,0.019794726598725276,0.009897363299362638,0.009897363299362638,0.0049852944873222,-1.3530843112619095e-16,0.0049852944873221,1.0061396160665481e-16
full,^GSPC->000001.SS,^GSPC,000001.SS,0.049789353922392365,0.024894676961196183,0.024894676961196183,0.012677808585557842,1.249000902703301e-16,0.012677808585557877,3.469446951953614e-17
full,^GSPC->399001.SZ,^GSPC,399001.SZ,0.03688475866270835,0.018442379331354175,0.018442379331354175,0.009347949351931423,-4.163336342344337e-16,0.009347949351931282,1.4051260155412137e-16
full,^GSPC->IMOEX.ME,^GSPC,IMOEX.ME,0.030060113138091538,0.015030056569045769,0.015030056569045769,0.007599316570106287,-1.0894063429134349e-15,0.007599316570106073,2.1423834928313568e-16
full,^GSPC->^AXJO,^GSPC,^AXJO,0.2324784387505705,0.11623921937528525,0.11623921937528525,0.0629879140437035,3.608224830031759e-16,0.06298791404370366,1.5265566588595902e-16
full,^GSPC->^DJI,^GSPC,^DJI,1.5797362932445935e-05,7.898681466222968e-06,7.898681466222968e-06,3.949364129019888e-06,-1.2665514253704102e-16,3.949364128948447e-06,7.144129987026945e-17
full,^GSPC->^HSI,^GSPC,^HSI,0.1181235903431812,0.0590617951715906,0.0590617951715906,0.03081308735795073,5.551115123125783e-17,0.030813087357950728,3.469446951953614e-18
full,^GSPC->^IXIC,^GSPC,^IXIC,0.0007100458720294966,0.0003550229360147483,0.0003550229360147483,0.0001775587278954584,5.417758255910066e-16,0.00017755872789554784,8.944667923005412e-17
full,^GSPC->^KS11,^GSPC,^KS11,0.1209418784823324,0.0604709392411662,0.0604709392411662,0.0315789202726726,1.4016565685892601e-15,0.031578920272672936,3.3306690738754696e-16
full,^GSPC->^N100,^GSPC,^N100,0.03850304425523987,0.019251522127619936,0.019251522127619936,0.009763850036384988,-1.6792123247455493e-15,0.009763850036384551,4.371503159461554e-16
full,^GSPC->^N225,^GSPC,^N225,0.2597802619769176,0.1298901309884588,0.1298901309884588,0.07099460052705518,8.326672684688674e-16,0.07099460052705545,2.636779683484747e-16
full,^GSPC->^NZ50,^GSPC,^NZ50,0.15296229390686733,0.07648114695343367,0.07648114695343367,0.040377710616759196,9.992007221626409e-16,0.04037771061675943,2.3592239273284576e-16
full,^GSPC->^STI,^GSPC,^STI,0.13091790653223434,0.06545895326611717,0.06545895326611717,0.03430099428776043,7.771561172376096e-16,0.03430099428776061,1.8041124150158794e-16
full,^GSPC->^STOXX50E,^GSPC,^STOXX50E,0.025526451642749137,0.012763225821374569,0.012763225821374569,0.006442440090543934,2.1510571102112408e-16,0.00644244009054402,8.586881206085195e-17
full,^HSI->000001.SS,^HSI,000001.SS,0.0129183360541969,0.00645916802709845,0.00645916802709845,0.003245195620804961,-8.083811398051921e-16,0.0032451956208047954,1.6566609195578508e-16
full,^HSI->399001.SZ,^HSI,399001.SZ,0.005329169906922004,0.002664584953461002,0.002664584953461002,0.0013349526159887775,4.822531263215524e-16,0.0013349526159888959,1.1839487723541708e-16
full,^HSI->IMOEX.ME,^HSI,IMOEX.ME,0.00038972890726185483,0.00019486445363092741,0.00019486445363092741,9.744646544858815e-05,6.336619597091531e-16,9.744646544868585e-05,9.770016826810002e-17
full,^HSI->^AXJO,^HSI,^AXJO,0.0007003378722245657,0.00035016893611228284,0.00035016893611228284,0.0001751304445449684,9.226560487851643e-16,0.00017513044454525479,2.86392003862046e-16
full,^HSI->^DJI,^HSI,^DJI,0.002383277782662674,0.001191638891331337,0.001191638891331337,0.0005963517353357941,-7.741203511546502e-16,0.0005963517353355818,2.1228678537266177e-16
full,^HSI->^GSPC,^HSI,^GSPC,0.0017716102441287518,0.0008858051220643759,0.0008858051220643759,0.000443196718159339,5.856860135766695e-16,0.000443196718159536,1.9699953474061616e-16
full,^HSI->^IXIC,^HSI,^IXIC,0.002365086485836443,0.0011825432429182214,0.0011825432429182214,0.0005917958179143354,-4.8138576458356397e-17,0.0005917958179143259,9.540979117872439e-18
full,^HSI->^KS11,^HSI,^KS11,0.0033019457097971383,0.0016509728548985692,0.0016509728548985692,0.0008265080065864357,2.2577426039838144e-15,0.0008265080065870231,5.874207370526463e-16
full,^HSI->^N100,^HSI,^N100,0.0028327373349732454,0.0014163686674866227,0.0014163686674866227,0.0007089362660847331,-1.876537120137911e-15,0.0007089362660842274,5.056718932472393e-16
full,^HSI->^N225,^HSI,^N225,0.00324251528598829,0.001621257642994145,0.001621257642994145,0.0008116139673387406,1.6865848995184507e-15,0.0008116139673391452,4.0462425077159025e-16
full,^HSI->^NZ50,^HSI,^NZ50,0.00793936240007831,0.003969681200039155,0.003969681200039155,0.0019907421650185646,1.4432899320127035e-15,0.0019907421650189293,3.647256108241237e-16
full,^HSI->^STI,^HSI,^STI,0.0006889462001211655,0.00034447310006058274,0.00034447310006058274,0.00017228104306420732,5.698566618583811e-16,0.00017228104306438402,1.7669784906082509e-16
full,^HSI->^STOXX50E,^HSI,^STOXX50E,0.0015408157943923584,0.0007704078971961792,0.0007704078971961792,0.0003854264645583201,-2.673642557349254e-16,0.0003854264645582835,3.6591823321385775e-17
full,^IXIC->000001.SS,^IXIC,000001.SS,0.040308968529268796,0.020154484264634398,0.020154484264634398,0.010228542519035341,4.163336342344337e-17,0.010228542519035357,1.5612511283791264e-17
full,^IXIC->399001.SZ,^IXIC,399001.SZ,0.030702103718155627,0.015351051859077813,0.015351051859077813,0.0077634434422071495,4.510281037539698e-16,0.007763443442207296,1.465841337200402e-16
full,^IXIC->IMOEX.ME,^IXIC,IMOEX.ME,0.02630401193570364,0.01315200596785182,0.01315200596785182,0.006640583880089813,-3.712308238590367e-16,0.006640583880089733,7.979727989493313e-17
full,^IXIC->^AXJO,^IXIC,^AXJO,0.20782544622943178,0.10391272311471589,0.10391272311471589,0.05586385012890136,-3.3306690738754696e-16,0.05586385012890121,1.5265566588595902e-16
full,^IXIC->^DJI,^IXIC,^DJI,3.0605133305883214e-05,1.5302566652941607e-05,1.5302566652941607e-05,7.651371139205111e-06,9.032759349519859e-17,7.651371139159014e-06,4.609722705547353e-17
full,^IXIC->^GSPC,^IXIC,^GSPC,0.00023470536455150182,0.00011735268227575091,0.00011735268227575091,5.8681505305116566e-05,1.0093380124753804e-15,5.868150530537239e-05,2.558242788615328e-16
full,^IXIC->^HSI,^IXIC,^HSI,0.10644348257442005,0.05322174128721002,0.05322174128721002,0.027654121936608395,-1.1102230246251565e-16,0.027654121936608333,6.245004513516506e-17
full,^IXIC->^KS11,^IXIC,^KS11,0.09996424059344022,0.04998212029672011,0.04998212029672011,0.025912193657250886,1.609823385706477e-15,0.025912193657251288,4.0245584642661925e-16
full,^IXIC->^N100,^IXIC,^N100,0.039512415201478746,0.019756207600739373,0.019756207600739373,0.010023503040645193,-1.5126788710517758e-15,0.010023503040644779,4.145989107584569e-16
full,^IXIC->^N225,^IXIC,^N225,0.20253066971461386,0.10126533485730693,0.10126533485730693,0.05434704444176612,6.106226635438361e-16,0.054347044441766273,1.5265566588595902e-16
full,^IXIC->^NZ50,^IXIC,^NZ50,0.15497994897000744,0.07748997448500372,0.07748997448500372,0.04093810770304793,-4.163336342344337e-16,0.040938107703047795,1.3183898417423734e-16
full,^IXIC->^STI,^IXIC,^STI,0.11498831519408448,0.05749415759704224,0.05749415759704224,0.029962762822949855,1.4016565685892601e-15,0.02996276282295018,3.2612801348363973e-16
full,^IXIC->^STOXX50E,^IXIC,^STOXX50E,0.02592690205248438,0.01296345102624219,0.01296345102624219,0.006544471916487684,-6.002143226879753e-16,0.0065444719164874906,1.93421667571414e-16
full,^KS11->000001.SS,^KS11,000001.SS,0.003193365237772028,0.001596682618886014,0.001596682618886014,0.0007992968237895504,-5.603156827405087e-16,0.000799296823789369,1.813870234568249e-16
full,^KS11->399001.SZ,^KS11,399001.SZ,0.0007396345821231165,0.00036981729106155825,0.00036981729106155825,0.0001849599260190506,-1.0115606269289756e-16,0.00018495992601896062,8.998878031629687e-17
full,^KS11->IMOEX.ME,^KS11,IMOEX.ME,3.6492747810257242e-06,1.8246373905128621e-06,1.8246373905128621e-06,9.123199441051316e-07,-1.4454253020727316e-15,9.123199437633989e-07,3.417326897126689e-16
full,^KS11->^AXJO,^KS11,^AXJO,7.943274237476317e-06,3.971637118738158e-06,3.971637118738158e-06,1.9858244748451163e-06,-1.0833602217359337e-15,1.9858244745578e-06,2.8731611680750044e-16
full,^KS11->^DJI,^KS11,^DJI,0.002244929543216756,0.001122464771608378,0.001122464771608378,0.0005617046816875248,9.892260621757742e-16,0.0005617046816878095,2.8471149049469346e-16
full,^KS11->^GSPC,^KS11,^GSPC,0.0017310176544373945,0.0008655088272186973,0.0008655088272186973,0.0004330352471294757,7.448468924975415e-16,0.0004330352471297047,2.2898349882893854e-16
full,^KS11->^HSI,^KS11,^HSI,7.616082910999467e-05,3.808041455499733e-05,3.808041455499733e-05,1.9040751064773956e-05,2.4717099027238287e-16,1.904075106483922e-05,6.526219452004933e-17
full,^KS11->^IXIC,^KS11,^IXIC,0.0017813935847925677,0.0008906967923962839,0.0008906967923962839,0.0004456458106512893,-9.19837123136702e-16,0.00044564581065110055,1.8875959822972632e-16
full,^KS11->^N100,^KS11,^N100,4.047183296052026e-06,2.023591648026013e-06,2.023591648026013e-06,1.0117973596875217e-06,-3.1746625456501726e-16,1.0117973596226402e-06,6.488145321025852e-17
full,^KS11->^N225,^KS11,^N225,0.002507383146815201,0.0012536915734076004,0.0012536915734076004,0.0006274349438159917,-1.1275702593849246e-15,0.0006274349438157224,2.693158196453993e-16
full,^KS11->^NZ50,^KS11,^NZ50,0.002039012111339389,0.0010195060556696944,0.0010195060556696944,0.000510142667583845,-5.763618748932942e-16,0.0005101426675836933,1.5167988393072207e-16
full,^KS11->^STI,^KS11,^STI,0.001763512017728175,0.0008817560088640874,0.0008817560088640874,0.00044116947884926026,2.3154221595600433e-15,0.00044116947884977644,5.161886543203487e-16
full,^KS11->^STOXX50E,^KS11,^STOXX50E,0.0002472210668198471,0.00012361053340992356,0.00012361053340992356,6.181099630536139e-05,-1.5720931501039814e-17,6.181099630532704e-05,3.435565634063442e-17
full,^N100->000001.SS,^N100,000001.SS,0.028995355834982917,0.014497677917491458,0.014497677917491458,0.007327275892737094,-9.8879238130678e-16,0.007327275892736827,2.671474153004283e-16
full,^N100->399001.SZ,^N100,399001.SZ,0.019082305335244243,0.009541152667622121,0.009541152667622121,0.004804605233948147,3.8163916471489756e-17,0.004804605233948181,3.382710778154774e-17
full,^N100->IMOEX.ME,^N100,IMOEX.ME,0.009237484426947162,0.004618742213473581,0.004618742213473581,0.0023173585757280996,1.1362438767648086e-15,0.002317358575728453,3.5344990823027445e-16
full,^N100->^AXJO,^N100,^AXJO,0.14562488672365959,0.07281244336182979,0.07281244336182979,0.03834571157541063,4.718447854656915e-16,0.03834571157541078,1.457167719820518e-16
full,^N100->^DJI,^N100,^DJI,0.0010555600078543392,0.0005277800039271696,0.0005277800039271696,0.00026399444048529096,1.3162214373974024e-16,0.00026399444048527405,1.691355389077387e-17
full,^N100->^GSPC,^N100,^GSPC,0.0012919876401902286,0.0006459938200951143,0.0006459938200951143,0.0003231533668532074,7.303185833862358e-16,0.0003231533668534122,2.0480579038251179e-16
full,^N100->^HSI,^N100,^HSI,0.07921860947607229,0.039609304738036144,0.039609304738036144,0.02038518544695264,-1.3877787807814457e-17,0.02038518544695259,5.204170427930421e-17
full,^N100->^IXIC,^N100,^IXIC,0.0032047232819483185,0.0016023616409741592,0.0016023616409741592,0.0008021431421747085,-6.132247487578013e-16,0.0008021431421745401,1.6837659738699884e-16
full,^N100->^KS11,^N100,^KS11,0.08943429838344663,0.044717149191723315,0.044717149191723315,0.02309719925533253,9.575673587391975e-16,0.02309719925533275,2.185751579730777e-16
full,^N100->^N225,^N100,^N225,0.1809696975763817,0.09048484878819085,0.09048484878819085,0.04821927230799054,2.220446049250313e-16,0.04821927230799057,2.7755575615628914e-17
full,^N100->^NZ50,^N100,^NZ50,0.08381138441651892,0.04190569220825946,0.04190569220825946,0.021602135804050057,6.106226635438361e-16,0.021602135804050234,1.7694179454963432e-16
full,^N100->^STI,^N100,^STI,0.08135787326942356,0.04067893663471178,0.04067893663471178,0.020951555622647878,2.067790383364354e-15,0.020951555622648405,5.273559366969494e-16
full,^N100->^STOXX50E,^N100,^STOXX50E,0.0023758186768745304,0.0011879093384372652,0.0011879093384372652,0.0005944836328747362,-4.722784663346857e-16,0.0005944836328745763,1.5981140022436335e-16
full,^N225->000001.SS,^N225,000001.SS,0.0028102197172241716,0.0014051098586120858,0.0014051098586120858,0.0007032949576190339,-6.327403878625404e-16,0.0007032949576188828,1.5113778284447932e-16
full,^N225->399001.SZ,^N225,399001.SZ,0.001045678311717424,0.000522839155858712,0.000522839155858712,0.00026152207035646163,-5.99563801384484e-16,0.0002615220703563102,1.514088333876007e-16
full,^N225->IMOEX.ME,^N225,IMOEX.ME,5.532944027031306e-05,2.766472013515653e-05,2.766472013515653e-05,1.3832647066634695e-05,-1.7018653738869183e-15,1.3832647066243698e-05,3.9099718471616307e-16
full,^N225->^AXJO,^N225,^AXJO,6.904558052411858e-06,3.452279026205929e-06,3.452279026205929e-06,1.7261439820302257e-06,1.6160863473184753e-15,1.7261439824548116e-06,4.245858527230587e-16
full,^N225->^DJI,^N225,^DJI,0.0010782488191392048,0.0005391244095696024,0.0005391244095696024,0.0002696711808692002,9.8207032783737e-16,0.0002696711808694947,2.945235201556873e-16
full,^N225->^GSPC,^N225,^GSPC,0.0011679611922374988,0.0005839805961187494,0.0005839805961187494,0.00029211816066398056,8.545681523530746e-16,0.00029211816066420537,2.2480932046486934e-16
full,^N225->^HSI,^N225,^HSI,3.7294251656661004e-05,1.8647125828330502e-05,1.8647125828330502e-05,9.323693306599517e-06,-2.6529071908004687e-17,9.323693306588896e-06,1.0621793158568926e-17
full,^N225->^IXIC,^N225,^IXIC,0.002949706713717859,0.0014748533568589295,0.0014748533568589295,0.0007382419745036322,-8.153200337090993e-17,0.0007382419745036368,4.553649124439119e-18
full,^N225->^KS11,^N225,^KS11,6.583927520864563e-05,3.2919637604322816e-05,3.2919637604322816e-05,1.646022518600405e-05,6.017728633109232e-16,1.646022518612717e-05,1.2311793294930706e-16
full,^N225->^N100,^N225,^N100,0.0005235306165989329,0.0002617653082994664,0.0002617653082994664,0.00013090834731174883,-1.6318326898079327e-15,0.00013090834731135668,3.9215592578800695e-16
full,^N225->^NZ50,^N225,^NZ50,0.0004538519763457316,0.0002269259881728658,0.0002269259881728658,0.00011348230340224179,-6.158268339717665e-17,0.00011348230340225363,1.1844908734404136e-17
full,^N225->^STI,^N225,^STI,0.003161460618230194,0.001580730309115097,0.001580730309115097,0.0007913016763531046,2.035264318189789e-15,0.0007913016763536118,5.07189776288719e-16
full,^N225->^STOXX50E,^N225,^STOXX50E,0.0006583427571360545,0.00032917137856802725,0.00032917137856802725,0.00016462631749953783,-1.611016008096211e-15,0.00016462631749907666,4.611653940667093e-16
full,^NZ50->000001.SS,^NZ50,000001.SS,0.0009426459679175991,0.00047132298395879957,0.00047132298395879957,0.000235744783399276,-8.797216427547383e-16,0.0002357447833990437,2.3229031545501932e-16
full,^NZ50->399001.SZ,^NZ50,399001.SZ,9.897515501933185e-05,4.9487577509665925e-05,4.9487577509665925e-05,2.474470712248382e-05,-7.101388704508493e-16,2.4744707122287898e-05,1.9592210883170869e-16
full,^NZ50->IMOEX.ME,^NZ50,IMOEX.ME,2.3221986644728076e-07,1.1610993322364038e-07,1.1610993322364038e-07,5.8054971786667364e-08,-4.771144950679158e-16,5.8054971698991394e-08,8.76759700887088e-17
full,^NZ50->^AXJO,^NZ50,^AXJO,0.00015976968384556756,7.988484192278378e-05,7.988484192278378e-05,3.9944813993282516e-05,-5.075421419947768e-16,3.994481399319329e-05,8.922306253197898e-17
full,^NZ50->^DJI,^NZ50,^DJI,0.002160693759181598,0.001080346879590799,0.001080346879590799,0.0005406109631761586,-7.24247051220317e-16,0.0005406109631760253,1.332484469984685e-16
full,^NZ50->^GSPC,^NZ50,^GSPC,0.0014381331038073597,0.0007190665519036799,0.0007190665519036799,0.00035972712573734426,1.304512053934559e-15,0.0003597271257376456,3.0135399384234596e-16
full,^NZ50->^HSI,^NZ50,^HSI,4.994956910309156e-07,2.497478455154578e-07,2.497478455154578e-07,1.248739461259126e-07,8.823679854401975e-17,1.2487394615825085e-07,3.233823561851149e-17
full,^NZ50->^IXIC,^NZ50,^IXIC,0.0010650298803245306,0.0005325149401622653,0.0005325149401622653,0.0002663637907646323,1.8648277366750676e-17,0.00026636379076464575,1.3444106938820255e-17
full,^NZ50->^KS11,^NZ50,^KS11,6.0807057549183696e-05,3.0403528774591848e-05,3.0403528774591848e-05,1.5202111023850789e-05,1.571212235838837e-15,1.5202111024182121e-05,3.3133218391157016e-16
full,^NZ50->^N100,^NZ50,^N100,0.0009139111827174418,0.0004569555913587209,0.0004569555913587209,0.00022855608690672862,-1.569057384021022e-15,0.00022855608690627372,4.549041265206055e-16
full,^NZ50->^N225,^NZ50,^N225,0.00016747942525441317,8.373971262720659e-05,8.373971262720659e-05,4.187248586699086e-05,2.047082121869881e-15,4.187248586745175e-05,4.608875672600099e-16
full,^NZ50->^STI,^NZ50,^STI,0.00011485061346938608,5.742530673469304e-05,5.742530673469304e-05,2.871388996824289e-05,5.094123907423143e-16,2.8713889968352178e-05,1.0928757898653885e-16
full,^NZ50->^STOXX50E,^NZ50,^STOXX50E,0.0007074136276248311,0.00035370681381241553,0.00035370681381241553,0.00017690031706578662,4.672911363412524e-17,0.00017690031706582736,4.073889663114283e-17
full,^STI->000001.SS,^STI,000001.SS,0.01192903080414176,0.00596451540207088,0.00596451540207088,0.002995571949203429,1.8041124150158794e-16,0.0029955719492034557,2.688821387764051e-17
full,^STI->399001.SZ,^STI,399001.SZ,0.006163435193659694,0.003081717596829847,0.003081717596829847,0.00154441650739165,3.37403716077489e-16,0.001544416507391757,1.0690233420707074e-16
full,^STI->IMOEX.ME,^STI,IMOEX.ME,0.001711993456421368,0.000855996728210684,0.000855996728210684,0.00042827305959455906,2.8210940528072825e-16,0.00042827305959466754,1.0847442735717472e-16
