,000001.SS,399001.SZ,IMOEX.ME,^AXJO,^DJI,^GSPC,^HSI,^IXIC,^KS11,^N100,^N225,^NZ50,^STI,^STOXX50E
69,0.016282039405584925,0.018652352472143363,0.015660295434272165,-0.001236201552872629,-0.0011698725715216796,-0.0027435458896043485,0.003450533541750289,-0.003570817229743284,-0.0008522956934626791,0.0026352629543717754,-0.004458907717081573,-0.0007699058370658207,0.00032751652804030584,0.0041979360138828525
70,-0.0034043317358349867,-0.0072069854027319025,-0.004014557896040216,0.008902784568791233,0.009345350157387244,0.009615753881390354,0.00310800190349525,0.007972837510671127,0.005541922245733133,0.006335960055571022,0.011216064886307109,0.00013677996604322118,0.0019239045861141335,0.006089051533606948
71,0.014118441092518808,0.01428115265100871,0.017505412255839126,0.015772556189389775,0.010498652014398147,0.00999006976855732,0.031410263968592034,0.015343241717122424,0.0,0.027656435684035863,0.028007373857564133,0.007685228143333944,0.026560444925947557,0.032470770247637226
72,0.005114378067395009,0.008080698131207598,-0.008808378380669168,0.0125624410691767,0.001013006255194071,0.0001729124301323992,0.008428956700297974,-0.00030925648936097616,0.017317391886384037,0.004486910342714978,0.03183176058251824,0.006749157584673426,0.008104331895633088,0.00710494405838169
73,-0.0013781778516666066,-0.003531339255163246,-0.004221097889207215,0.007570982724001141,-0.0016172870008723805,-0.0009847695761457942,-0.0010005957153680356,-0.0015519704134590029,-0.0006054089704212728,-0.001074526489175831,-0.0037336063327639835,0.0030625328497162485,0.003429339739811077,-0.0021323985457932793
74,-0.014548245596929021,-0.015464248856764229,-0.007967590196402696,-0.00396322904285995,0.005943995265342394,0.006519725613798322,-0.007296553395022443,0.004404791037252664,-0.0027883966066672983,0.0017526565992200815,-0.034545124156519336,0.0009433395902558317,-0.0021192304915169657,0.003167493735181992
75,0.003015919905781317,0.0031675463361473533,0.01961985918042064,0.010013682009335056,0.002742238254837659,0.0030797379028664196,0.012898098976432237,-0.003977630522649989,0.0011242544512954922,0.01422376979724671,0.0361114484873557,0.003182669759839385,0.011605790062981569,0.015852623467210947
76,-0.023354099329594646,-0.04216115766238282,0.01544378642601174,0.005228405694605698,0.0023607245451273684,0.0007612550492348547,-0.009369113703405318,0.0015775573417737832,-0.0027531846244173153,0.0038019710676087115,0.0019004552530308416,0.004097451985892064,-0.0006303568699470574,0.00944135605486629
77,-0.006646874140305847,-0.010477059304060177,-0.005165958321388331,0.010811777738744865,-0.006305664899546315,-0.005207562857292736,0.018010398881930456,-0.00045274744291745606,0.008078645008814611,-0.004704560845884664,0.02667668947927382,0.0007011234989846571,0.003664552527520293,0.0029137662771514528
78,0.00214774648345184,0.009199219467525666,0.008771341782114028,-0.00690838168879182,0.0011799206469369494,4.785857954114903e-05,-0.007204185177679179,-0.008051134174468899,-0.003274226116443124,-0.0030033600037580044,0.011957460987789048,-0.005807397197758135,-0.006896951119709449,-0.0033593367861080026
79,-0.00425678262196616,-0.004439540774376027,-0.006011157853317961,0.0,-0.0014735431264725207,-0.0018136896207625597,-0.007603215896473614,-0.0021301620141827016,-0.0004664675358965198,-0.006731614468423963,-0.007608299475517555,0.0,-0.013748511754027248,-0.007509533726070217
80,0.006100137732775401,0.01015041455211474,-0.0045719588151591495,-0.0030218641504635713,0.0007273264298568449,0.001871000174236137,0.004815086038316707,-0.0015352006917819239,0.0025184591030047443,-0.0007432901466613018,-0.004944827860423828,-0.010304662098780781,-0.0019396642610178816,0.0011764626213146556
81,-0.003727061308479662,-0.003506727385254038,-0.006070133490909235,-0.006321879844200851,0.002843621589248002,0.0016479941117468755,-0.002135662698183438,-0.005156111486265047,-0.0020966297586735294,0.005067921688966415,-0.003624844068699673,-0.006691285947979964,-0.006912361885211382,0.0029239630478627987
82,-0.002739934212762307,-0.002386360979429014,0.01798924460089424,0.007240854576210154,-0.011752431811855146,-0.009273636061561064,0.0012364874991224184,-0.011966945405786689,-0.007205599653985928,0.0003922660239075171,-0.036782889977484245,0.0058462452604821635,-0.004329753508089951,-0.001598501620541981
83,-0.002469492769447079,-0.0008249988881274817,-0.008585432857350916,0.005115742377594046,-0.0032085466403426466,-0.005075949230557875,-0.0151211412608383,-0.006248067397303103,-0.0033941926937250955,-0.025682160536935505,0.0,0.004496530500224694,-0.008342718043230057,-0.0316001788714253
84,0.0,0.0,0.0,-0.0017532200430476763,0.006590248873491689,0.007779606697244645,0.0,0.0088044354566712,-0.008055829787153357,0.0032021444184042736,-0.031615962803687836,-0.004225602672143225,0.0,0.0014486966079179098
85,0.018317623498472102,0.02918864538501076,0.0,0.020912699080529507,-0.007869953829763077,-0.008714499388395858,-0.018691202414702346,-0.011349815354396497,0.004166929795638374,-0.015439189341432957,0.0,0.007508738056609232,-0.00967137537803886,-0.01944529073163892
86,-0.00045825977309021937,-0.001832791196864747,-0.014165079968440075,-0.015567464718968083,-0.005629635360094198,-0.0059545827054732214,-0.0073349463742538035,-0.007920924793264561,-0.004895179870503696,-0.011152211859407402,0.0,-0.002708580752262435,-0.013656386696690781,-0.011990757983074474
87,0.0021940043151218447,0.004901287696693402,-0.009968598649543914,0.0015165591903851805,0.0005352956469142356,-0.0002390366927933485,-0.003710001041312694,-0.0018109795203855583,0.0,0.003453679093716744,0.0,0.0075878119576486824,-0.001898619434167692,0.0
88,-0.028624084129337035,-0.03630806355067229,-0.0025839668501435042,0.002440599110366648,0.0045150863548713005,0.00316961055355236,-0.016763399191265904,0.004034662866141403,0.0,-0.002712651472593919,-0.0025212409139285796,0.0031405509472044457,-0.013461790508189075,-0.0006501175705153628
